N1_contact TotalCurrent(n8_TLPn8_des) X,N1_contact TotalCurrent(n8_TLPn8_des) Y,N1_contact TotalCurrent(n10_TLPn10_des) X,N1_contact TotalCurrent(n10_TLPn10_des) Y,N1_contact TotalCurrent(n11_TLPn11_des) X,N1_contact TotalCurrent(n11_TLPn11_des) Y,N1_contact TotalCurrent(n12_TLPn12_des) X,N1_contact TotalCurrent(n12_TLPn12_des) Y,N1_contact TotalCurrent(n13_TLPn13_des) X,N1_contact TotalCurrent(n13_TLPn13_des) Y,N1_contact TotalCurrent(n14_TLPn14_des) X,N1_contact TotalCurrent(n14_TLPn14_des) Y,N1_contact TotalCurrent(n15_TLPn15_des) X,N1_contact TotalCurrent(n15_TLPn15_des) Y,N1_contact TotalCurrent(n16_TLPn16_des) X,N1_contact TotalCurrent(n16_TLPn16_des) Y,N1_contact TotalCurrent(n17_TLPn17_des) X,N1_contact TotalCurrent(n17_TLPn17_des) Y,N1_contact TotalCurrent(n294_TLPn294_des) X,N1_contact TotalCurrent(n294_TLPn294_des) Y,N1_contact TotalCurrent(n307_TLPn307_des) X,N1_contact TotalCurrent(n307_TLPn307_des) Y,N1_contact TotalCurrent(n320_TLPn320_des) X,N1_contact TotalCurrent(n320_TLPn320_des) Y,N1_contact TotalCurrent(n333_TLPn333_des) X,N1_contact TotalCurrent(n333_TLPn333_des) Y,N1_contact TotalCurrent(n346_TLPn346_des) X,N1_contact TotalCurrent(n346_TLPn346_des) Y,N1_contact TotalCurrent(n359_TLPn359_des) X,N1_contact TotalCurrent(n359_TLPn359_des) Y,N1_contact TotalCurrent(n372_TLPn372_des) X,N1_contact TotalCurrent(n372_TLPn372_des) Y,N1_contact TotalCurrent(n385_TLPn385_des) X,N1_contact TotalCurrent(n385_TLPn385_des) Y,N1_contact TotalCurrent(n398_TLPn398_des) X,N1_contact TotalCurrent(n398_TLPn398_des) Y,N1_contact TotalCurrent(n411_TLPn411_des) X,N1_contact TotalCurrent(n411_TLPn411_des) Y,N1_contact TotalCurrent(n424_TLPn424_des) X,N1_contact TotalCurrent(n424_TLPn424_des) Y,N1_contact TotalCurrent(n437_TLPn437_des) X,N1_contact TotalCurrent(n437_TLPn437_des) Y,N1_contact TotalCurrent(n450_TLPn450_des) X,N1_contact TotalCurrent(n450_TLPn450_des) Y,N1_contact TotalCurrent(n463_TLPn463_des) X,N1_contact TotalCurrent(n463_TLPn463_des) Y,N1_contact TotalCurrent(n476_TLPn476_des) X,N1_contact TotalCurrent(n476_TLPn476_des) Y,N1_contact TotalCurrent(n489_TLPn489_des) X,N1_contact TotalCurrent(n489_TLPn489_des) Y,N1_contact TotalCurrent(n502_TLPn502_des) X,N1_contact TotalCurrent(n502_TLPn502_des) Y,N1_contact TotalCurrent(n515_TLPn515_des) X,N1_contact TotalCurrent(n515_TLPn515_des) Y,N1_contact TotalCurrent(n528_TLPn528_des) X,N1_contact TotalCurrent(n528_TLPn528_des) Y,N1_contact TotalCurrent(n541_TLPn541_des) X,N1_contact TotalCurrent(n541_TLPn541_des) Y,N1_contact TotalCurrent(n554_TLPn554_des) X,N1_contact TotalCurrent(n554_TLPn554_des) Y,N1_contact TotalCurrent(n567_TLPn567_des) X,N1_contact TotalCurrent(n567_TLPn567_des) Y,N1_contact TotalCurrent(n580_TLPn580_des) X,N1_contact TotalCurrent(n580_TLPn580_des) Y,N1_contact Temperature(n8_TLPn8_des) X,N1_contact Temperature(n8_TLPn8_des) Y,N1_contact Temperature(n10_TLPn10_des) X,N1_contact Temperature(n10_TLPn10_des) Y,N1_contact Temperature(n11_TLPn11_des) X,N1_contact Temperature(n11_TLPn11_des) Y,N1_contact Temperature(n12_TLPn12_des) X,N1_contact Temperature(n12_TLPn12_des) Y,N1_contact Temperature(n13_TLPn13_des) X,N1_contact Temperature(n13_TLPn13_des) Y,N1_contact Temperature(n14_TLPn14_des) X,N1_contact Temperature(n14_TLPn14_des) Y,N1_contact Temperature(n15_TLPn15_des) X,N1_contact Temperature(n15_TLPn15_des) Y,N1_contact Temperature(n16_TLPn16_des) X,N1_contact Temperature(n16_TLPn16_des) Y,N1_contact Temperature(n17_TLPn17_des) X,N1_contact Temperature(n17_TLPn17_des) Y,N1_contact Temperature(n294_TLPn294_des) X,N1_contact Temperature(n294_TLPn294_des) Y,N1_contact Temperature(n307_TLPn307_des) X,N1_contact Temperature(n307_TLPn307_des) Y,N1_contact Temperature(n320_TLPn320_des) X,N1_contact Temperature(n320_TLPn320_des) Y,N1_contact Temperature(n333_TLPn333_des) X,N1_contact Temperature(n333_TLPn333_des) Y,N1_contact Temperature(n346_TLPn346_des) X,N1_contact Temperature(n346_TLPn346_des) Y,N1_contact Temperature(n359_TLPn359_des) X,N1_contact Temperature(n359_TLPn359_des) Y,N1_contact Temperature(n372_TLPn372_des) X,N1_contact Temperature(n372_TLPn372_des) Y,N1_contact Temperature(n385_TLPn385_des) X,N1_contact Temperature(n385_TLPn385_des) Y,N1_contact Temperature(n398_TLPn398_des) X,N1_contact Temperature(n398_TLPn398_des) Y,N1_contact Temperature(n411_TLPn411_des) X,N1_contact Temperature(n411_TLPn411_des) Y,N1_contact Temperature(n424_TLPn424_des) X,N1_contact Temperature(n424_TLPn424_des) Y,N1_contact Temperature(n437_TLPn437_des) X,N1_contact Temperature(n437_TLPn437_des) Y,N1_contact Temperature(n450_TLPn450_des) X,N1_contact Temperature(n450_TLPn450_des) Y,N1_contact Temperature(n463_TLPn463_des) X,N1_contact Temperature(n463_TLPn463_des) Y,N1_contact Temperature(n476_TLPn476_des) X,N1_contact Temperature(n476_TLPn476_des) Y,N1_contact Temperature(n489_TLPn489_des) X,N1_contact Temperature(n489_TLPn489_des) Y,N1_contact Temperature(n502_TLPn502_des) X,N1_contact Temperature(n502_TLPn502_des) Y,N1_contact Temperature(n515_TLPn515_des) X,N1_contact Temperature(n515_TLPn515_des) Y,N1_contact Temperature(n528_TLPn528_des) X,N1_contact Temperature(n528_TLPn528_des) Y,N1_contact Temperature(n541_TLPn541_des) X,N1_contact Temperature(n541_TLPn541_des) Y,N1_contact Temperature(n554_TLPn554_des) X,N1_contact Temperature(n554_TLPn554_des) Y,N1_contact Temperature(n567_TLPn567_des) X,N1_contact Temperature(n567_TLPn567_des) Y,N1_contact Temperature(n580_TLPn580_des) X,N1_contact Temperature(n580_TLPn580_des) Y
-0.003336038,-1.22E-17,0.62427622,1.00E-08,0.72324093,1.00E-07,0.83014535,1.00E-06,0.84534488,1.40E-06,0.88847445,1.80E-06,0.90391245,2.00E-06,0.94119706,2.40E-06,0.96191397,2.80E-06,0.42767526,1.00E-10,0.52481485,1.00E-09,0.75089454,2.00E-07,0.76630026,3.00E-07,0.77706576,4.00E-07,0.78555837,5.00E-07,0.79282624,6.00E-07,0.80532879,7.00E-07,0.80569733,8.00E-07,0.81185662,9.00E-07,0.83652119,1.10E-06,0.83104626,1.20E-06,0.83799729,1.30E-06,0.85314713,1.50E-06,0.86145536,1.60E-06,0.88117582,1.70E-06,0.89604441,1.90E-06,0.91210379,2.10E-06,0.92064246,2.20E-06,0.93600523,2.30E-06,0.94637679,2.50E-06,0.95155181,2.60E-06,0.96927002,2.70E-06,-0.003336038,300,0.62427622,300,0.72324093,300,0.83014535,300,0.84534488,300,0.88847445,300,0.90391245,300,0.94119706,300,0.96191397,300,0.42767526,300,0.52481485,300,0.75089454,300,0.76630026,300,0.77706576,300,0.78555837,300,0.79282624,300,0.80532879,300,0.80569733,300,0.81185662,300,0.83652119,300,0.83104626,300,0.83799729,300,0.85314713,300,0.86145536,300,0.88117582,300,0.89604441,300,0.91210379,300,0.92064246,300,0.93600523,300,0.94637679,300,0.95155181,300,0.96927002,300
-0.003334028,6.54E-18,0.62398537,1.00E-08,0.72094113,1.00E-07,0.82746282,1.00E-06,0.83719107,1.40E-06,0.88674982,1.80E-06,0.9029179,2.00E-06,0.9402861,2.40E-06,0.96225413,2.80E-06,0.42767211,1.00E-10,0.52478318,1.00E-09,0.74685341,2.00E-07,0.76082053,3.00E-07,0.77038046,4.00E-07,0.77786983,5.00E-07,0.78432239,6.00E-07,0.80295454,7.00E-07,0.79610967,8.00E-07,0.80200361,9.00E-07,0.83382366,1.10E-06,0.82157634,1.20E-06,0.8290751,1.30E-06,0.8459789,1.50E-06,0.85546619,1.60E-06,0.87916548,1.70E-06,0.89465769,1.90E-06,0.91155747,2.10E-06,0.9206016,2.20E-06,0.93484176,2.30E-06,0.9457421,2.50E-06,0.95121749,2.60E-06,0.97250045,2.70E-06,-0.003334028,300,0.62398537,300,0.72094113,300,0.82746282,300,0.83719107,300,0.88674982,300,0.9029179,300,0.9402861,300,0.96225413,300,0.42767211,300,0.52478318,300,0.74685341,300,0.76082053,300,0.77038046,300,0.77786983,300,0.78432239,300,0.80295454,300,0.79610967,300,0.80200361,300,0.83382366,300,0.82157634,300,0.8290751,300,0.8459789,300,0.85546619,300,0.87916548,300,0.89465769,300,0.91155747,300,0.9206016,300,0.93484176,300,0.9457421,300,0.95121749,300,0.97250045,300
-0.00333202,9.57E-18,0.62369463,1.00E-08,0.71864624,1.00E-07,0.82427164,1.00E-06,0.83001795,1.40E-06,0.88484762,1.80E-06,0.90195906,2.00E-06,0.93930347,2.40E-06,0.96287995,2.80E-06,0.42766896,1.00E-10,0.52475151,1.00E-09,0.74282612,2.00E-07,0.75536737,3.00E-07,0.76374009,4.00E-07,0.770253,5.00E-07,0.78220697,6.00E-07,0.80011715,7.00E-07,0.78675423,8.00E-07,0.79247229,9.00E-07,0.83062385,1.10E-06,0.81282256,1.20E-06,0.82102179,1.30E-06,0.83975555,1.50E-06,0.84999454,1.60E-06,0.87689152,1.70E-06,0.89319326,1.90E-06,0.91117268,2.10E-06,0.92085764,2.20E-06,0.93353703,2.30E-06,0.94511292,2.50E-06,0.95097374,2.60E-06,0.97637278,2.70E-06,-0.00333202,300,0.62369463,300,0.71864624,300,0.82427164,300,0.83001795,300,0.88484762,300,0.90195906,300,0.93930347,300,0.96287995,300,0.42766896,300,0.52475151,300,0.74282612,300,0.75536737,300,0.76374009,300,0.770253,300,0.78220697,300,0.80011715,300,0.78675423,300,0.79247229,300,0.83062385,300,0.81282256,300,0.82102179,300,0.83975555,300,0.84999454,300,0.87689152,300,0.89319326,300,0.91117268,300,0.92085764,300,0.93353703,300,0.94511292,300,0.95097374,300,0.97637278,300
-0.003330013,-1.64E-17,0.62340402,1.00E-08,0.71635622,1.00E-07,0.82048524,1.00E-06,0.82313082,1.40E-06,0.88281573,1.80E-06,0.90114558,2.00E-06,0.93832803,2.40E-06,0.96402023,2.80E-06,0.42766581,1.00E-10,0.52471985,1.00E-09,0.73881319,2.00E-07,0.74994259,3.00E-07,0.75714905,4.00E-07,0.76271627,5.00E-07,0.77967837,6.00E-07,0.79673015,7.00E-07,0.77765843,8.00E-07,0.78329635,9.00E-07,0.82684138,1.10E-06,0.80475339,1.20E-06,0.81363085,1.30E-06,0.83253156,1.50E-06,0.8401318,1.60E-06,0.87437242,1.70E-06,0.89173029,1.90E-06,0.91108326,2.10E-06,0.92155206,2.20E-06,0.93214145,2.30E-06,0.94459994,2.50E-06,0.9509667,2.60E-06,0.97945023,2.70E-06,-0.003330013,300,0.62340402,300,0.71635622,300,0.82048524,300,0.82313082,300,0.88281573,300,0.90114558,300,0.93832803,300,0.96402023,300,0.42766581,300,0.52471985,300,0.73881319,300,0.74994259,300,0.75714905,300,0.76271627,300,0.77967837,300,0.79673015,300,0.77765843,300,0.78329635,300,0.82684138,300,0.80475339,300,0.81363085,300,0.83253156,300,0.8401318,300,0.87437242,300,0.89173029,300,0.91108326,300,0.92155206,300,0.93214145,300,0.94459994,300,0.9509667,300,0.97945023,300
-0.003328007,1.94E-17,0.62311354,1.00E-08,0.71407113,1.00E-07,0.81600812,1.00E-06,0.81365472,1.40E-06,0.88074184,1.80E-06,0.90060205,2.00E-06,0.93752305,2.40E-06,0.96606949,2.80E-06,0.42766266,1.00E-10,0.52468819,1.00E-09,0.73481513,2.00E-07,0.74454798,3.00E-07,0.75061148,4.00E-07,0.75526735,5.00E-07,0.77665882,6.00E-07,0.79269314,7.00E-07,0.76884309,8.00E-07,0.77449598,9.00E-07,0.82239072,1.10E-06,0.79706279,1.20E-06,0.80589769,1.30E-06,0.81692671,1.50E-06,0.80913956,1.60E-06,0.87166183,1.70E-06,0.89038432,1.90E-06,0.91138015,2.10E-06,0.92265513,2.20E-06,0.9307744,2.30E-06,0.94441554,2.50E-06,0.95146343,2.60E-06,0.97437174,2.70E-06,-0.003328007,300,0.62311354,300,0.71407113,300,0.81600812,300,0.81365472,300,0.88074184,300,0.90060205,300,0.93752305,300,0.96606949,300,0.42766266,300,0.52468819,300,0.73481513,300,0.74454798,300,0.75061148,300,0.75526735,300,0.77665882,300,0.79269314,300,0.76884309,300,0.77449598,300,0.82239072,300,0.79706279,300,0.80589769,300,0.81692671,300,0.80913956,300,0.87166183,300,0.89038432,300,0.91138015,300,0.92265513,300,0.9307744,300,0.94441554,300,0.95146343,300,0.97437174,300
-0.003326188,-7.66E-18,0.62285,1.00E-08,0.71200111,1.00E-07,0.81073867,1.00E-06,0.7956814,1.40E-06,0.87872794,1.80E-06,0.900243,2.00E-06,0.93719525,2.40E-06,0.96968776,2.80E-06,0.4276598,1.00E-10,0.52465946,1.00E-09,0.73119926,2.00E-07,0.73967835,3.00E-07,0.74472602,4.00E-07,0.74858654,5.00E-07,0.77305746,6.00E-07,0.78789091,7.00E-07,0.76109361,8.00E-07,0.76683066,9.00E-07,0.81718591,1.10E-06,0.78952278,1.20E-06,0.79589987,1.30E-06,0.77946237,1.50E-06,0.734703,1.60E-06,0.86885,1.70E-06,0.88921845,1.90E-06,0.91160886,2.10E-06,0.9229246,2.20E-06,0.92967483,2.30E-06,0.94494204,2.50E-06,0.95293009,2.60E-06,0.93165185,2.70E-06,-0.003326188,300,0.62285,300,0.71200111,300,0.81073867,300,0.7956814,300,0.87872794,300,0.900243,300,0.93719525,300,0.96968776,300,0.4276598,300,0.52465946,300,0.73119926,300,0.73967835,300,0.74472602,300,0.74858654,300,0.77305746,300,0.78789091,300,0.76109361,300,0.76683066,300,0.81718591,300,0.78952278,300,0.79589987,300,0.77946237,300,0.734703,300,0.86885,300,0.88921845,300,0.91160886,300,0.9229246,300,0.92967483,300,0.94494204,300,0.95293009,300,0.93165185,300
-,-,-,-,-,-,0.80457457,1.00E-06,-,-,0.87663749,1.80E-06,0.89845043,2.00E-06,0.93787997,2.40E-06,0.9758935,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.76876905,6.00E-07,0.78219332,7.00E-07,-,-,-,-,0.81114843,1.10E-06,-,-,-,-,-,-,-,-,0.86597208,1.70E-06,0.88764046,1.90E-06,0.90804897,2.10E-06,0.91464506,2.20E-06,0.92927674,2.30E-06,0.94682567,2.50E-06,0.95613225,2.60E-06,0.78132969,2.70E-06,-,-,-,-,-,-,0.80457457,300,-,-,0.87663749,300,0.89845043,300,0.93787997,300,0.9758935,300,-,-,-,-,-,-,-,-,-,-,-,-,0.76876905,300,0.78219332,300,-,-,-,-,0.81114843,300,-,-,-,-,-,-,-,-,0.86597208,300,0.88764046,300,0.90804897,300,0.91464506,300,0.92927674,300,0.94682567,300,0.95613225,300,0.78132969,300
-,-,-,-,-,-,0.79742182,1.00E-06,-,-,0.87252184,1.80E-06,0.88510849,2.00E-06,0.9383333,2.40E-06,0.97812421,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.76367298,6.00E-07,0.77545667,7.00E-07,-,-,-,-,0.80421798,1.10E-06,-,-,-,-,-,-,-,-,0.86234106,1.70E-06,0.88096284,1.90E-06,0.88088429,2.10E-06,0.86292619,2.20E-06,0.93028226,2.30E-06,0.94767255,2.50E-06,0.9574083,2.60E-06,0.50666267,2.70E-06,-,-,-,-,-,-,0.79742182,300,-,-,0.87252184,300,0.88510849,300,0.9383333,300,0.97812421,300,-,-,-,-,-,-,-,-,-,-,-,-,0.76367298,300,0.77545667,300,-,-,-,-,0.80421798,300,-,-,-,-,-,-,-,-,0.86234106,300,0.88096284,300,0.88088429,300,0.86292619,300,0.93028226,300,0.94767255,300,0.9574083,300,0.50666267,300
-,-,-,-,-,-,0.78920596,1.00E-06,-,-,0.8540133,1.80E-06,0.81574739,2.00E-06,0.93903145,2.40E-06,0.98097426,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.75763315,6.00E-07,0.76752747,7.00E-07,-,-,-,-,0.7963567,1.10E-06,-,-,-,-,-,-,-,-,0.85254123,1.70E-06,0.84406665,1.90E-06,0.76381959,2.10E-06,0.68844188,2.20E-06,0.93326934,2.30E-06,0.94885956,2.50E-06,0.95912269,2.60E-06,0.41196446,2.70E-06,-,-,-,-,-,-,0.78920596,300,-,-,0.8540133,300,0.81574739,300,0.93903145,300,0.98097426,300,-,-,-,-,-,-,-,-,-,-,-,-,0.75763315,300,0.76752747,300,-,-,-,-,0.7963567,300,-,-,-,-,-,-,-,-,0.85254123,300,0.84406665,300,0.76381959,300,0.68844188,300,0.93326934,300,0.94885956,300,0.95912269,300,0.41196446,300
-,-,-,-,-,-,0.78067264,1.00E-06,-,-,0.77960751,1.80E-06,0.62944557,2.00E-06,0.94008381,2.40E-06,0.98449408,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.7522132,6.00E-07,0.75905753,7.00E-07,-,-,-,-,0.78824888,1.10E-06,-,-,-,-,-,-,-,-,0.81380378,1.70E-06,0.71736737,1.90E-06,0.52709383,2.10E-06,0.42582258,2.20E-06,0.93222183,2.30E-06,0.95051014,2.50E-06,0.96140158,2.60E-06,0.32524849,2.70E-06,-,-,-,-,-,-,0.78067264,300,-,-,0.77960751,300,0.62944557,300,0.94008381,300,0.98449408,300,-,-,-,-,-,-,-,-,-,-,-,-,0.7522132,300,0.75905753,300,-,-,-,-,0.78824888,300,-,-,-,-,-,-,-,-,0.81380378,300,0.71736737,300,0.52709383,300,0.42582258,300,0.93222183,300,0.95051014,300,0.96140158,300,0.32524849,300
-,-,-,-,-,-,0.77359728,1.00E-06,-,-,0.6140173,1.80E-06,0.39691892,2.00E-06,0.94161591,2.40E-06,0.98833616,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7562578,7.00E-07,-,-,-,-,0.78138756,1.10E-06,-,-,-,-,-,-,-,-,0.70630577,1.70E-06,0.50394999,1.90E-06,0.31062542,2.10E-06,0.35623657,2.20E-06,0.87315054,2.30E-06,0.95273363,2.50E-06,0.96429517,2.60E-06,0.25809061,2.70E-06,-,-,-,-,-,-,0.77359728,300,-,-,0.6140173,300,0.39691892,300,0.94161591,300,0.98833616,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7562578,300,-,-,-,-,0.78138756,300,-,-,-,-,-,-,-,-,0.70630577,300,0.50394999,300,0.31062542,300,0.35623657,300,0.87315054,300,0.95273363,300,0.96429517,300,0.25809061,300
-,-,-,-,-,-,-,-,-,-,0.53907957,1.80E-06,0.32738344,2.00E-06,0.94367032,2.40E-06,0.99047386,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.65029106,1.70E-06,0.42323957,1.90E-06,0.26081917,2.10E-06,0.29285507,2.20E-06,0.6633265,2.30E-06,0.95541927,2.50E-06,0.96738048,2.60E-06,0.21019235,2.70E-06,-,-,-,-,-,-,-,-,-,-,0.53907957,300,0.32738344,300,0.94367032,300,0.99047386,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.65029106,300,0.42323957,300,0.26081917,300,0.29285507,300,0.6633265,300,0.95541927,300,0.96738048,300,0.21019235,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.94572206,2.40E-06,0.98236011,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24132727,2.20E-06,0.39073287,2.30E-06,0.95731341,2.50E-06,0.96808218,2.60E-06,0.17572994,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.94572206,300,0.98236011,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24132727,300,0.39073287,300,0.95731341,300,0.96808218,300,0.17572994,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.94447983,2.40E-06,0.93429377,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2039653,2.20E-06,0.32536637,2.30E-06,0.95206828,2.50E-06,0.95498607,2.60E-06,0.14987038,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.94447983,300,0.93429377,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2039653,300,0.32536637,300,0.95206828,300,0.95498607,300,0.14987038,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.92476491,2.40E-06,0.78371977,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26897541,2.30E-06,0.91399301,2.50E-06,0.88867218,2.60E-06,0.12963323,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.92476491,300,0.78371977,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26897541,300,0.91399301,300,0.88867218,300,0.12963323,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.83602293,2.40E-06,0.51829236,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22428694,2.30E-06,0.77821731,2.50E-06,0.70150195,2.60E-06,0.12317834,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.83602293,300,0.51829236,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22428694,300,0.77821731,300,0.70150195,300,0.12317834,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.61477076,2.40E-06,0.42653874,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18983964,2.30E-06,0.51759516,2.50E-06,0.42493351,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.61477076,300,0.42653874,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18983964,300,0.51759516,300,0.42493351,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.34616535,2.40E-06,0.34014056,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17914852,2.30E-06,0.42404972,2.50E-06,0.34448829,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.34616535,300,0.34014056,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17914852,300,0.42404972,300,0.34448829,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28977715,2.40E-06,0.27106074,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3350847,2.50E-06,0.27732942,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28977715,300,0.27106074,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3350847,300,0.27732942,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24312615,2.40E-06,0.22085967,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26418937,2.50E-06,0.22680127,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24312615,300,0.22085967,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26418937,300,0.22680127,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20625136,2.40E-06,0.18454747,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21339352,2.50E-06,0.18962212,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20625136,300,0.18454747,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21339352,300,0.18962212,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17720959,2.40E-06,0.1573102,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17719188,2.50E-06,0.16157171,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17720959,300,0.1573102,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17719188,300,0.16157171,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15905114,2.40E-06,0.13603254,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1503451,2.50E-06,0.13963691,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15905114,300,0.13603254,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1503451,300,0.13963691,300,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11883716,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1414088,2.50E-06,0.13212997,2.60E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11883716,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1414088,300,0.13212997,300,-,-
