N1_contact TotalCurrent(n208_TLPn208_des) X,N1_contact TotalCurrent(n208_TLPn208_des) Y,N1_contact TotalCurrent(n209_TLPn209_des) X,N1_contact TotalCurrent(n209_TLPn209_des) Y,N1_contact TotalCurrent(n210_TLPn210_des) X,N1_contact TotalCurrent(n210_TLPn210_des) Y,N1_contact TotalCurrent(n211_TLPn211_des) X,N1_contact TotalCurrent(n211_TLPn211_des) Y,N1_contact TotalCurrent(n212_TLPn212_des) X,N1_contact TotalCurrent(n212_TLPn212_des) Y,N1_contact TotalCurrent(n213_TLPn213_des) X,N1_contact TotalCurrent(n213_TLPn213_des) Y,N1_contact TotalCurrent(n214_TLPn214_des) X,N1_contact TotalCurrent(n214_TLPn214_des) Y,N1_contact TotalCurrent(n215_TLPn215_des) X,N1_contact TotalCurrent(n215_TLPn215_des) Y,N1_contact TotalCurrent(n299_TLPn299_des) X,N1_contact TotalCurrent(n299_TLPn299_des) Y,N1_contact TotalCurrent(n312_TLPn312_des) X,N1_contact TotalCurrent(n312_TLPn312_des) Y,N1_contact TotalCurrent(n325_TLPn325_des) X,N1_contact TotalCurrent(n325_TLPn325_des) Y,N1_contact TotalCurrent(n338_TLPn338_des) X,N1_contact TotalCurrent(n338_TLPn338_des) Y,N1_contact TotalCurrent(n351_TLPn351_des) X,N1_contact TotalCurrent(n351_TLPn351_des) Y,N1_contact TotalCurrent(n364_TLPn364_des) X,N1_contact TotalCurrent(n364_TLPn364_des) Y,N1_contact TotalCurrent(n377_TLPn377_des) X,N1_contact TotalCurrent(n377_TLPn377_des) Y,N1_contact TotalCurrent(n390_TLPn390_des) X,N1_contact TotalCurrent(n390_TLPn390_des) Y,N1_contact TotalCurrent(n403_TLPn403_des) X,N1_contact TotalCurrent(n403_TLPn403_des) Y,N1_contact TotalCurrent(n416_TLPn416_des) X,N1_contact TotalCurrent(n416_TLPn416_des) Y,N1_contact TotalCurrent(n429_TLPn429_des) X,N1_contact TotalCurrent(n429_TLPn429_des) Y,N1_contact TotalCurrent(n442_TLPn442_des) X,N1_contact TotalCurrent(n442_TLPn442_des) Y,N1_contact TotalCurrent(n455_TLPn455_des) X,N1_contact TotalCurrent(n455_TLPn455_des) Y,N1_contact TotalCurrent(n468_TLPn468_des) X,N1_contact TotalCurrent(n468_TLPn468_des) Y,N1_contact TotalCurrent(n481_TLPn481_des) X,N1_contact TotalCurrent(n481_TLPn481_des) Y,N1_contact TotalCurrent(n494_TLPn494_des) X,N1_contact TotalCurrent(n494_TLPn494_des) Y,N1_contact TotalCurrent(n507_TLPn507_des) X,N1_contact TotalCurrent(n507_TLPn507_des) Y,N1_contact TotalCurrent(n520_TLPn520_des) X,N1_contact TotalCurrent(n520_TLPn520_des) Y,N1_contact TotalCurrent(n533_TLPn533_des) X,N1_contact TotalCurrent(n533_TLPn533_des) Y,N1_contact TotalCurrent(n546_TLPn546_des) X,N1_contact TotalCurrent(n546_TLPn546_des) Y,N1_contact Temperature(n208_TLPn208_des) X,N1_contact Temperature(n208_TLPn208_des) Y,N1_contact Temperature(n209_TLPn209_des) X,N1_contact Temperature(n209_TLPn209_des) Y,N1_contact Temperature(n210_TLPn210_des) X,N1_contact Temperature(n210_TLPn210_des) Y,N1_contact Temperature(n211_TLPn211_des) X,N1_contact Temperature(n211_TLPn211_des) Y,N1_contact Temperature(n212_TLPn212_des) X,N1_contact Temperature(n212_TLPn212_des) Y,N1_contact Temperature(n213_TLPn213_des) X,N1_contact Temperature(n213_TLPn213_des) Y,N1_contact Temperature(n214_TLPn214_des) X,N1_contact Temperature(n214_TLPn214_des) Y,N1_contact Temperature(n215_TLPn215_des) X,N1_contact Temperature(n215_TLPn215_des) Y,N1_contact Temperature(n299_TLPn299_des) X,N1_contact Temperature(n299_TLPn299_des) Y,N1_contact Temperature(n312_TLPn312_des) X,N1_contact Temperature(n312_TLPn312_des) Y,N1_contact Temperature(n325_TLPn325_des) X,N1_contact Temperature(n325_TLPn325_des) Y,N1_contact Temperature(n338_TLPn338_des) X,N1_contact Temperature(n338_TLPn338_des) Y,N1_contact Temperature(n351_TLPn351_des) X,N1_contact Temperature(n351_TLPn351_des) Y,N1_contact Temperature(n364_TLPn364_des) X,N1_contact Temperature(n364_TLPn364_des) Y,N1_contact Temperature(n377_TLPn377_des) X,N1_contact Temperature(n377_TLPn377_des) Y,N1_contact Temperature(n390_TLPn390_des) X,N1_contact Temperature(n390_TLPn390_des) Y,N1_contact Temperature(n403_TLPn403_des) X,N1_contact Temperature(n403_TLPn403_des) Y,N1_contact Temperature(n416_TLPn416_des) X,N1_contact Temperature(n416_TLPn416_des) Y,N1_contact Temperature(n429_TLPn429_des) X,N1_contact Temperature(n429_TLPn429_des) Y,N1_contact Temperature(n442_TLPn442_des) X,N1_contact Temperature(n442_TLPn442_des) Y,N1_contact Temperature(n455_TLPn455_des) X,N1_contact Temperature(n455_TLPn455_des) Y,N1_contact Temperature(n468_TLPn468_des) X,N1_contact Temperature(n468_TLPn468_des) Y,N1_contact Temperature(n481_TLPn481_des) X,N1_contact Temperature(n481_TLPn481_des) Y,N1_contact Temperature(n494_TLPn494_des) X,N1_contact Temperature(n494_TLPn494_des) Y,N1_contact Temperature(n507_TLPn507_des) X,N1_contact Temperature(n507_TLPn507_des) Y,N1_contact Temperature(n520_TLPn520_des) X,N1_contact Temperature(n520_TLPn520_des) Y,N1_contact Temperature(n533_TLPn533_des) X,N1_contact Temperature(n533_TLPn533_des) Y,N1_contact Temperature(n546_TLPn546_des) X,N1_contact Temperature(n546_TLPn546_des) Y
-0.00014738,-1.03E-17,0.70798942,1.00E-08,0.80999197,1.00E-07,0.89848791,4.14E-07,0.92604483,5.80E-07,0.94666591,7.26E-07,0.95703782,8.07E-07,0.97619529,9.68E-07,0.098278161,1.00E-10,0.61777892,1.00E-09,0.84875682,2.00E-07,0.87493135,3.00E-07,0.89568124,4.00E-07,0.85289892,2.14E-07,0.92896716,6.00E-07,0.94315528,7.00E-07,0.88201585,3.31E-07,0.89054986,3.73E-07,0.905936,4.56E-07,0.91297324,4.97E-07,0.9196603,5.38E-07,0.93216494,6.21E-07,0.93562156,6.45E-07,0.94123645,6.86E-07,0.95192792,7.66E-07,0.96200877,8.47E-07,0.96685222,8.87E-07,0.97157814,9.28E-07,-0.00014738,300,0.70798942,300,0.80999197,300,0.89848791,300,0.92604483,300,0.94666591,300,0.95703782,300,0.97619529,300,0.098278161,300,0.61777892,300,0.84875682,300,0.87493135,300,0.89568124,300,0.85289892,300,0.92896716,300,0.94315528,300,0.88201585,300,0.89054986,300,0.905936,300,0.91297324,300,0.9196603,300,0.93216494,300,0.93562156,300,0.94123645,300,0.95192792,300,0.96200877,300,0.96685222,300,0.97157814,300
-0.00014738,-1.25E-19,0.70798311,1.00E-08,0.809948,1.00E-07,0.91248018,4.94E-07,0.94204984,6.92E-07,0.96476867,8.70E-07,0.97603185,9.66E-07,0.99689878,1.16E-06,0.12857164,1.00E-10,0.62076784,1.00E-09,0.8486888,2.00E-07,0.87485187,3.00E-07,0.89560091,4.00E-07,0.86380107,2.53E-07,0.92891318,6.00E-07,0.94312739,7.00E-07,0.89492223,3.95E-07,0.90400723,4.45E-07,0.92044906,5.43E-07,0.92799454,5.93E-07,0.93517858,6.42E-07,0.94864731,7.41E-07,0.9528047,7.73E-07,0.95888317,8.21E-07,0.97047965,9.18E-07,0.98143882,1.01E-06,0.98671233,1.06E-06,0.99186264,1.11E-06,-0.00014738,300,0.70798311,300,0.809948,300,0.91248018,300,0.94204984,300,0.96476867,300,0.97603185,300,0.99689878,300,0.12857164,300,0.62076784,300,0.8486888,300,0.87485187,300,0.89560091,300,0.86380107,300,0.92891318,300,0.94312739,300,0.89492223,300,0.90400723,300,0.92044906,300,0.92799454,300,0.93517858,300,0.94864731,300,0.9528047,300,0.95888317,300,0.97047965,300,0.98143882,300,0.98671233,300,0.99186264,300
-0.00014738,-6.86E-18,0.70797544,1.00E-08,0.80989523,1.00E-07,0.92755014,5.90E-07,0.95942818,8.26E-07,0.98448648,1.04E-06,0.99676986,1.16E-06,1.0195927,1.39E-06,0.1648315,1.00E-10,0.62113152,1.00E-09,0.84860717,2.00E-07,0.87475651,3.00E-07,0.89550455,4.00E-07,0.87539333,3.01E-07,0.92884855,6.00E-07,0.94309417,7.00E-07,0.90874711,4.72E-07,0.91846383,5.31E-07,0.93611629,6.49E-07,0.94424469,7.08E-07,0.95199871,7.67E-07,0.96657303,8.85E-07,0.97146951,9.27E-07,0.97807884,9.84E-07,0.99071141,1.10E-06,1.0026758,1.22E-06,1.0084414,1.27E-06,1.0140772,1.33E-06,-0.00014738,300,0.70797544,300,0.80989523,300,0.92755014,300,0.95942818,300,0.98448648,300,0.99676986,300,1.0195927,300,0.1648315,300,0.62113152,300,0.84860717,300,0.87475651,300,0.89550455,300,0.87539333,300,0.92884855,300,0.94309417,300,0.90874711,300,0.91846383,300,0.93611629,300,0.94424469,300,0.95199871,300,0.96657303,300,0.97146951,300,0.97807884,300,0.99071141,300,1.0026758,300,1.0084414,300,1.0140772,300
-0.000147379,-6.23E-18,0.70796623,1.00E-08,0.80983191,1.00E-07,0.94384598,7.05E-07,0.97837425,9.87E-07,1.006061,1.25E-06,1.0195145,1.39E-06,1.044581,1.67E-06,0.20819155,1.00E-10,0.62116799,1.00E-09,0.84850924,2.00E-07,0.87464212,3.00E-07,0.89538901,4.00E-07,0.88775524,3.59E-07,0.92877127,6.00E-07,0.94305472,7.00E-07,0.92361398,5.64E-07,0.93405562,6.34E-07,0.95309778,7.75E-07,0.96189544,8.46E-07,0.97030388,9.16E-07,0.98614758,1.06E-06,0.99183632,1.11E-06,0.9990545,1.18E-06,1.0128754,1.32E-06,1.0259927,1.46E-06,1.0323228,1.53E-06,1.0385156,1.60E-06,-0.000147379,300,0.70796623,300,0.80983191,300,0.94384598,300,0.97837425,300,1.006061,300,1.0195145,300,1.044581,300,0.20819155,300,0.62116799,300,0.84850924,300,0.87464212,300,0.89538901,300,0.88775524,300,0.92877127,300,0.94305472,300,0.92361398,300,0.93405562,300,0.95309778,300,0.96189544,300,0.97030388,300,0.98614758,300,0.99183632,300,0.9990545,300,1.0128754,300,1.0259927,300,1.0323228,300,1.0385156,300
-0.000147379,1.27E-17,0.70795518,1.00E-08,0.80975593,1.00E-07,0.96154347,8.43E-07,0.99912062,1.18E-06,1.0297829,1.50E-06,1.0445838,1.66E-06,1.0722378,2.00E-06,0.2599654,1.00E-10,0.62116996,1.00E-09,0.84839175,2.00E-07,0.87450493,3.00E-07,0.89525051,4.00E-07,0.90098179,4.28E-07,0.92867894,6.00E-07,0.94300802,7.00E-07,0.93966885,6.74E-07,0.95094366,7.59E-07,0.97158381,9.27E-07,0.9811513,1.01E-06,0.99031269,1.10E-06,1.0076174,1.26E-06,1.0141685,1.33E-06,1.0220872,1.41E-06,1.0372759,1.58E-06,1.0517216,1.75E-06,1.0587023,1.83E-06,1.0655377,1.91E-06,-0.000147379,300,0.70795518,300,0.80975593,300,0.96154347,300,0.99912062,300,1.0297829,300,1.0445838,300,1.0722378,300,0.2599654,300,0.62116996,300,0.84839175,300,0.87450493,300,0.89525051,300,0.90098179,300,0.92867894,300,0.94300802,300,0.93966885,300,0.95094366,300,0.97158381,300,0.9811513,300,0.99031269,300,1.0076174,300,1.0141685,300,1.0220872,300,1.0372759,300,1.0517216,300,1.0587023,300,1.0655377,300
-0.000147379,4.99E-19,0.70794193,1.00E-08,0.80966477,1.00E-07,0.97990269,1.00E-06,1.0208216,1.40E-06,1.0560123,1.80E-06,1.0723764,2.00E-06,1.1030425,2.39E-06,0.3215852,1.00E-10,0.62116865,1.00E-09,0.84825081,2.00E-07,0.87434041,3.00E-07,0.89508452,4.00E-07,0.91342926,5.00E-07,0.92856873,6.00E-07,0.94295287,7.00E-07,0.95623069,8.00E-07,0.96841691,9.00E-07,0.99080659,1.10E-06,1.0012176,1.20E-06,1.0112045,1.30E-06,1.0301125,1.50E-06,1.0387887,1.60E-06,1.0475182,1.70E-06,1.0642923,1.90E-06,1.0802805,2.10E-06,1.0880183,2.19E-06,1.0956021,2.29E-06,-0.000147379,300,0.70794193,300,0.80966477,300,0.97990269,300,1.0208216,300,1.0560123,300,1.0723764,300,1.1030425,300,0.3215852,300,0.62116865,300,0.84825081,300,0.87434041,300,0.89508452,300,0.91342926,300,0.92856873,300,0.94295287,300,0.95623069,300,0.96841691,300,0.99080659,300,1.0012176,300,1.0112045,300,1.0301125,300,1.0387887,300,1.0475182,300,1.0642923,300,1.0802805,300,1.0880183,300,1.0956021,300
-0.000147379,8.23E-18,0.70792602,1.00E-08,0.80955539,1.00E-07,0.97998047,1.00E-06,1.0210684,1.40E-06,1.0563612,1.80E-06,1.0727464,2.00E-06,1.1034533,2.40E-06,0.39383721,1.00E-10,0.62116681,1.00E-09,0.84808175,2.00E-07,0.87414314,3.00E-07,0.89488563,4.00E-07,0.91340276,5.00E-07,0.92843733,6.00E-07,0.94288798,7.00E-07,0.95625156,8.00E-07,0.96846383,9.00E-07,0.99091989,1.10E-06,1.001371,1.20E-06,1.0114024,1.30E-06,1.0304125,1.50E-06,1.0391158,1.60E-06,1.0478563,1.70E-06,1.0646518,1.90E-06,1.0806608,2.10E-06,1.0884089,2.20E-06,1.0960028,2.30E-06,-0.000147379,300,0.70792602,300,0.80955539,300,0.97998047,300,1.0210684,300,1.0563612,300,1.0727464,300,1.1034533,300,0.39383721,300,0.62116681,300,0.84808175,300,0.87414314,300,0.89488563,300,0.91340276,300,0.92843733,300,0.94288798,300,0.95625156,300,0.96846383,300,0.99091989,300,1.001371,300,1.0114024,300,1.0304125,300,1.0391158,300,1.0478563,300,1.0646518,300,1.0806608,300,1.0884089,300,1.0960028,300
-0.000147379,-3.59E-17,0.70790693,1.00E-08,0.80942416,1.00E-07,0.98005383,1.00E-06,1.0213442,1.40E-06,1.0568455,1.80E-06,1.0733744,2.00E-06,1.1044163,2.40E-06,0.46903052,1.00E-10,0.62116458,1.00E-09,0.84787896,2.00E-07,0.87390663,3.00E-07,0.8946474,4.00E-07,0.91334955,5.00E-07,0.92828087,6.00E-07,0.94281198,7.00E-07,0.95625651,8.00E-07,0.96850015,9.00E-07,0.99103584,1.10E-06,1.001535,1.20E-06,1.0116197,1.30E-06,1.0307521,1.50E-06,1.0394728,1.60E-06,1.0482749,1.70E-06,1.0652059,1.90E-06,1.0813667,2.10E-06,1.0891966,2.20E-06,1.0968762,2.30E-06,-0.000147379,300,0.70790693,300,0.80942416,300,0.98005383,300,1.0213442,300,1.0568455,300,1.0733744,300,1.1044163,300,0.46903052,300,0.62116458,300,0.84787896,300,0.87390663,300,0.8946474,300,0.91334955,300,0.92828087,300,0.94281198,300,0.95625651,300,0.96850015,300,0.99103584,300,1.001535,300,1.0116197,300,1.0307521,300,1.0394728,300,1.0482749,300,1.0652059,300,1.0813667,300,1.0891966,300,1.0968762,300
-0.000147379,1.08E-17,0.70788402,1.00E-08,0.80926673,1.00E-07,0.98014163,1.00E-06,1.0216756,1.40E-06,1.0574067,1.80E-06,1.074108,2.00E-06,1.1055527,2.40E-06,0.51702476,1.00E-10,0.6211619,1.00E-09,0.84763575,2.00E-07,0.87362313,3.00E-07,0.89436214,4.00E-07,0.91328538,5.00E-07,0.92809489,6.00E-07,0.94272347,7.00E-07,0.95626213,8.00E-07,0.96854344,9.00E-07,0.99117482,1.10E-06,1.0017317,1.20E-06,1.0118806,1.30E-06,1.0311602,1.50E-06,1.0398813,1.60E-06,1.0487572,1.70E-06,1.0658509,1.90E-06,1.0821938,2.10E-06,1.090122,2.20E-06,1.0979047,2.30E-06,-0.000147379,300,0.70788402,300,0.80926673,300,0.98014163,300,1.0216756,300,1.0574067,300,1.074108,300,1.1055527,300,0.51702476,300,0.6211619,300,0.84763575,300,0.87362313,300,0.89436214,300,0.91328538,300,0.92809489,300,0.94272347,300,0.95626213,300,0.96854344,300,0.99117482,300,1.0017317,300,1.0118806,300,1.0311602,300,1.0398813,300,1.0487572,300,1.0658509,300,1.0821938,300,1.090122,300,1.0979047,300
-0.000147379,2.82E-17,0.70785653,1.00E-08,0.80907786,1.00E-07,0.98024756,1.00E-06,1.022075,1.40E-06,1.0580817,1.80E-06,1.074991,2.00E-06,1.1069216,2.40E-06,0.53390202,1.00E-10,0.62115869,1.00E-09,0.84734409,2.00E-07,0.8732834,3.00E-07,0.89402072,4.00E-07,0.91320844,5.00E-07,0.92787425,6.00E-07,0.94262115,7.00E-07,0.95626916,8.00E-07,0.96859579,9.00E-07,0.99134239,1.10E-06,1.0019688,1.20E-06,1.012195,1.30E-06,1.0316521,1.50E-06,1.0403723,1.60E-06,1.0493372,1.70E-06,1.0666269,1.90E-06,1.0831895,2.10E-06,1.0912364,2.20E-06,1.0991435,2.30E-06,-0.000147379,300,0.70785653,300,0.80907786,300,0.98024756,300,1.022075,300,1.0580817,300,1.074991,300,1.1069216,300,0.53390202,300,0.62115869,300,0.84734409,300,0.8732834,300,0.89402072,300,0.91320844,300,0.92787425,300,0.94262115,300,0.95626916,300,0.96859579,300,0.99134239,300,1.0019688,300,1.012195,300,1.0316521,300,1.0403723,300,1.0493372,300,1.0666269,300,1.0831895,300,1.0912364,300,1.0991435,300
-0.000147379,2.99E-18,0.70782354,1.00E-08,0.80885129,1.00E-07,0.98037563,1.00E-06,1.0225569,1.40E-06,1.0588956,1.80E-06,1.0760559,2.00E-06,1.1085741,2.40E-06,0.5381114,1.00E-10,0.62115483,1.00E-09,0.84699438,2.00E-07,0.87287638,3.00E-07,0.89361232,4.00E-07,0.91311625,5.00E-07,0.92761317,6.00E-07,0.94250397,7.00E-07,0.95627808,8.00E-07,0.96865932,9.00E-07,0.99154474,1.10E-06,1.002255,1.20E-06,1.0125744,1.30E-06,1.0322456,1.50E-06,1.0409642,1.60E-06,1.0500364,1.70E-06,1.0675627,1.90E-06,1.0843907,2.10E-06,1.092581,2.20E-06,1.1006385,2.30E-06,-0.000147379,300,0.70782354,300,0.80885129,300,0.98037563,300,1.0225569,300,1.0588956,300,1.0760559,300,1.1085741,300,0.5381114,300,0.62115483,300,0.84699438,300,0.87287638,300,0.89361232,300,0.91311625,300,0.92761317,300,0.94250397,300,0.95627808,300,0.96865932,300,0.99154474,300,1.002255,300,1.0125744,300,1.0322456,300,1.0409642,300,1.0500364,300,1.0675627,300,1.0843907,300,1.092581,300,1.1006385,300
-0.000147379,6.98E-18,0.70778397,1.00E-08,0.80857951,1.00E-07,0.98053072,1.00E-06,1.023139,1.40E-06,1.0598781,1.80E-06,1.0773419,2.00E-06,1.1105716,2.40E-06,0.53896929,1.00E-10,0.62115021,1.00E-09,0.84657513,2.00E-07,0.87238892,3.00E-07,0.89312413,4.00E-07,0.91300581,5.00E-07,0.92730521,6.00E-07,0.94237147,7.00E-07,0.95628951,8.00E-07,0.96873657,9.00E-07,0.99178942,1.10E-06,1.0026008,1.20E-06,1.0130328,1.30E-06,1.0329626,1.50E-06,1.0416784,1.60E-06,1.0508804,1.70E-06,1.0686926,1.90E-06,1.0858416,2.10E-06,1.0942054,2.20E-06,1.1024452,2.30E-06,-0.000147379,300,0.70778397,300,0.80857951,300,0.98053072,300,1.023139,300,1.0598781,300,1.0773419,300,1.1105716,300,0.53896929,300,0.62115021,300,0.84657513,300,0.87238892,300,0.89312413,300,0.91300581,300,0.92730521,300,0.94237147,300,0.95628951,300,0.96873657,300,0.99178942,300,1.0026008,300,1.0130328,300,1.0329626,300,1.0416784,300,1.0508804,300,1.0686926,300,1.0858416,300,1.0942054,300,1.1024452,300
-0.000147379,5.61E-18,0.70773647,1.00E-08,0.80825354,1.00E-07,0.98071882,1.00E-06,1.0238431,1.40E-06,1.0610654,1.80E-06,1.0788968,2.00E-06,1.1129894,2.40E-06,0.53911714,1.00E-10,0.62114466,1.00E-09,0.84607262,2.00E-07,0.87180536,3.00E-07,0.89254104,4.00E-07,0.91287358,5.00E-07,0.9269434,6.00E-07,0.94222424,7.00E-07,0.95630428,8.00E-07,0.96883074,9.00E-07,0.9920857,1.10E-06,1.0030192,1.20E-06,1.0135872,1.30E-06,1.0338299,1.50E-06,1.0425413,1.60E-06,1.0519001,1.70E-06,1.0700584,1.90E-06,1.0875964,2.10E-06,1.0961706,2.20E-06,1.1046314,2.30E-06,-0.000147379,300,0.70773647,300,0.80825354,300,0.98071882,300,1.0238431,300,1.0610654,300,1.0788968,300,1.1129894,300,0.53911714,300,0.62114466,300,0.84607262,300,0.87180536,300,0.89254104,300,0.91287358,300,0.9269434,300,0.94222424,300,0.95630428,300,0.96883074,300,0.9920857,300,1.0030192,300,1.0135872,300,1.0338299,300,1.0425413,300,1.0519001,300,1.0700584,300,1.0875964,300,1.0961706,300,1.1046314,300
-0.000147379,-1.66E-17,0.70767949,1.00E-08,0.80786259,1.00E-07,0.98094745,1.00E-06,1.024696,1.40E-06,1.0625024,1.80E-06,1.0807796,2.00E-06,1.1159211,2.40E-06,0.53913831,1.00E-10,0.62113799,1.00E-09,0.84547045,2.00E-07,0.87110712,3.00E-07,0.89184535,4.00E-07,0.91271533,5.00E-07,0.92652053,6.00E-07,0.94206438,7.00E-07,0.95632352,8.00E-07,0.96894588,9.00E-07,0.99244508,1.10E-06,1.0035264,1.20E-06,1.0142589,1.30E-06,1.0348805,1.50E-06,1.0435852,1.60E-06,1.0531338,1.70E-06,1.0717117,1.90E-06,1.0897218,2.10E-06,1.0985517,2.20E-06,1.1072813,2.30E-06,-0.000147379,300,0.70767949,300,0.80786259,300,0.98094745,300,1.024696,300,1.0625024,300,1.0807796,300,1.1159211,300,0.53913831,300,0.62113799,300,0.84547045,300,0.87110712,300,0.89184535,300,0.91271533,300,0.92652053,300,0.94206438,300,0.95632352,300,0.96894588,300,0.99244508,300,1.0035264,300,1.0142589,300,1.0348805,300,1.0435852,300,1.0531338,300,1.0717117,300,1.0897218,300,1.0985517,300,1.1072813,300
-0.000147378,8.10E-18,0.70761111,1.00E-08,0.80739379,1.00E-07,0.98122597,1.00E-06,1.025731,1.40E-06,1.0642443,1.80E-06,1.0830635,2.00E-06,1.1194829,2.40E-06,0.53914019,1.00E-10,0.62113,1.00E-09,0.84474909,2.00E-07,0.87027223,3.00E-07,0.89101644,4.00E-07,0.91252603,5.00E-07,0.92602859,6.00E-07,0.94189718,7.00E-07,0.95634878,8.00E-07,0.96908711,9.00E-07,0.99288187,1.10E-06,1.0041422,1.20E-06,1.0150742,1.30E-06,1.0361557,1.50E-06,1.0448499,1.60E-06,1.0546291,1.70E-06,1.0737165,1.90E-06,1.092301,2.10E-06,1.1014422,2.20E-06,1.1104993,2.30E-06,-0.000147378,300,0.70761111,300,0.80739379,300,0.98122597,300,1.025731,300,1.0642443,300,1.0830635,300,1.1194829,300,0.53914019,300,0.62113,300,0.84474909,300,0.87027223,300,0.89101644,300,0.91252603,300,0.92602859,300,0.94189718,300,0.95634878,300,0.96908711,300,0.99288187,300,1.0041422,300,1.0150742,300,1.0361557,300,1.0448499,300,1.0546291,300,1.0737165,300,1.092301,300,1.1014422,300,1.1104993,300
-0.000147378,3.61E-17,0.70752907,1.00E-08,0.8068317,1.00E-07,0.98156621,1.00E-06,1.0269899,1.40E-06,1.06636,1.80E-06,1.0858397,2.00E-06,1.1238207,2.40E-06,0.53913946,1.00E-10,0.62112041,1.00E-09,0.84388528,2.00E-07,0.86927483,3.00E-07,0.89003064,4.00E-07,0.91229974,5.00E-07,0.92546161,6.00E-07,0.94173239,7.00E-07,0.95638224,8.00E-07,0.96926099,9.00E-07,0.99341402,1.10E-06,1.0048915,1.20E-06,1.0160658,1.30E-06,1.0377065,1.50E-06,1.0463852,1.60E-06,1.0564446,1.70E-06,1.0761524,1.90E-06,1.0954373,2.10E-06,1.1049589,2.20E-06,1.1144165,2.30E-06,-0.000147378,300,0.70752907,300,0.8068317,300,0.98156621,300,1.0269899,300,1.06636,300,1.0858397,300,1.1238207,300,0.53913946,300,0.62112041,300,0.84388528,300,0.86927483,300,0.89003064,300,0.91229974,300,0.92546161,300,0.94173239,300,0.95638224,300,0.96926099,300,0.99341402,300,1.0048915,300,1.0160658,300,1.0377065,300,1.0463852,300,1.0564446,300,1.0761524,300,1.0954373,300,1.1049589,300,1.1144165,300
-0.000147378,-1.45E-17,0.70743063,1.00E-08,0.80615788,1.00E-07,0.98198317,1.00E-06,1.0285248,1.40E-06,1.0689356,1.80E-06,1.0892224,2.00E-06,1.1291188,2.40E-06,0.53913825,1.00E-10,0.6211089,1.00E-09,0.84285145,2.00E-07,0.86808477,3.00E-07,0.88886142,4.00E-07,0.91202945,5.00E-07,0.92481522,6.00E-07,0.94158699,7.00E-07,0.95642693,8.00E-07,0.96947603,9.00E-07,0.99406423,1.10E-06,1.0058058,1.20E-06,1.0172751,1.30E-06,1.0395976,1.50E-06,1.0482529,1.60E-06,1.0586538,1.70E-06,1.0791192,1.90E-06,1.0992611,2.10E-06,1.1092488,2.20E-06,1.1191978,2.30E-06,-0.000147378,300,0.70743063,300,0.80615788,300,0.98198317,300,1.0285248,300,1.0689356,300,1.0892224,300,1.1291188,300,0.53913825,300,0.6211089,300,0.84285145,300,0.86808477,300,0.88886142,300,0.91202945,300,0.92481522,300,0.94158699,300,0.95642693,300,0.96947603,300,0.99406423,300,1.0058058,300,1.0172751,300,1.0395976,300,1.0482529,300,1.0586538,300,1.0791192,300,1.0992611,300,1.1092488,300,1.1191978,300
-0.000147377,1.16E-17,0.70731252,1.00E-08,0.80535032,1.00E-07,0.98249619,1.00E-06,1.0304017,1.40E-06,1.0720797,1.80E-06,1.0933566,2.00E-06,1.1356118,2.40E-06,0.53913677,1.00E-10,0.62109509,1.00E-09,0.84161502,2.00E-07,0.86666751,3.00E-07,0.88747115,4.00E-07,0.91170693,5.00E-07,0.9240892,6.00E-07,0.94148921,7.00E-07,0.9564871,8.00E-07,0.96974325,9.00E-07,0.99486123,1.10E-06,1.0069248,1.20E-06,1.0187541,1.30E-06,1.0419105,1.50E-06,1.0505309,1.60E-06,1.0613495,1.70E-06,1.0827427,1.90E-06,1.1039373,2.10E-06,1.1144986,2.20E-06,1.1250531,2.30E-06,-0.000147377,300,0.70731252,300,0.80535032,300,0.98249619,300,1.0304017,300,1.0720797,300,1.0933566,300,1.1356118,300,0.53913677,300,0.62109509,300,0.84161502,300,0.86666751,300,0.88747115,300,0.91170693,300,0.9240892,300,0.94148921,300,0.9564871,300,0.96974325,300,0.99486123,300,1.0069248,300,1.0187541,300,1.0419105,300,1.0505309,300,1.0613495,300,1.0827427,300,1.1039373,300,1.1144986,300,1.1250531,300
-0.000147377,1.40E-17,0.70717082,1.00E-08,0.80438276,1.00E-07,0.98313001,1.00E-06,1.032705,1.40E-06,1.0759303,1.80E-06,1.0984267,2.00E-06,1.1436022,2.40E-06,0.53913499,1.00E-10,0.62107852,1.00E-09,0.84013796,2.00E-07,0.86497465,3.00E-07,0.88582792,4.00E-07,0.91132255,5.00E-07,0.92329078,6.00E-07,0.94148476,7.00E-07,0.95656876,8.00E-07,0.97007732,9.00E-07,0.99584188,1.10E-06,1.0082993,1.20E-06,1.0205694,1.30E-06,1.0447492,1.50E-06,1.0533179,1.60E-06,1.064649,1.70E-06,1.0871834,1.90E-06,1.1096766,2.10E-06,1.1209474,2.20E-06,1.132252,2.30E-06,-0.000147377,300,0.70717082,300,0.80438276,300,0.98313001,300,1.032705,300,1.0759303,300,1.0984267,300,1.1436022,300,0.53913499,300,0.62107852,300,0.84013796,300,0.86497465,300,0.88582792,300,0.91132255,300,0.92329078,300,0.94148476,300,0.95656876,300,0.97007732,300,0.99584188,300,1.0082993,300,1.0205694,300,1.0447492,300,1.0533179,300,1.064649,300,1.0871834,300,1.1096766,300,1.1209474,300,1.132252,300
