Tmax(n101_TLPn101_des) X,Tmax(n101_TLPn101_des) Y,Tmax(n102_TLPn102_des) X,Tmax(n102_TLPn102_des) Y,Tmax(n103_TLPn103_des) X,Tmax(n103_TLPn103_des) Y,Tmax(n104_TLPn104_des) X,Tmax(n104_TLPn104_des) Y,Tmax(n105_TLPn105_des) X,Tmax(n105_TLPn105_des) Y,Tmax(n106_TLPn106_des) X,Tmax(n106_TLPn106_des) Y,Tmax(n107_TLPn107_des) X,Tmax(n107_TLPn107_des) Y,Tmax(n108_TLPn108_des) X,Tmax(n108_TLPn108_des) Y,Tmax(n109_TLPn109_des) X,Tmax(n109_TLPn109_des) Y,Tmax(n298_TLPn298_des) X,Tmax(n298_TLPn298_des) Y,Tmax(n311_TLPn311_des) X,Tmax(n311_TLPn311_des) Y,Tmax(n324_TLPn324_des) X,Tmax(n324_TLPn324_des) Y,Tmax(n337_TLPn337_des) X,Tmax(n337_TLPn337_des) Y,Tmax(n350_TLPn350_des) X,Tmax(n350_TLPn350_des) Y,Tmax(n363_TLPn363_des) X,Tmax(n363_TLPn363_des) Y,Tmax(n376_TLPn376_des) X,Tmax(n376_TLPn376_des) Y,Tmax(n389_TLPn389_des) X,Tmax(n389_TLPn389_des) Y,Tmax(n402_TLPn402_des) X,Tmax(n402_TLPn402_des) Y,Tmax(n415_TLPn415_des) X,Tmax(n415_TLPn415_des) Y,Tmax(n428_TLPn428_des) X,Tmax(n428_TLPn428_des) Y,Tmax(n441_TLPn441_des) X,Tmax(n441_TLPn441_des) Y,Tmax(n454_TLPn454_des) X,Tmax(n454_TLPn454_des) Y,Tmax(n467_TLPn467_des) X,Tmax(n467_TLPn467_des) Y,Tmax(n480_TLPn480_des) X,Tmax(n480_TLPn480_des) Y,Tmax(n493_TLPn493_des) X,Tmax(n493_TLPn493_des) Y,Tmax(n506_TLPn506_des) X,Tmax(n506_TLPn506_des) Y,Tmax(n519_TLPn519_des) X,Tmax(n519_TLPn519_des) Y,Tmax(n532_TLPn532_des) X,Tmax(n532_TLPn532_des) Y,Tmax(n545_TLPn545_des) X,Tmax(n545_TLPn545_des) Y,Tmax(n558_TLPn558_des) X,Tmax(n558_TLPn558_des) Y,Tmax(n571_TLPn571_des) X,Tmax(n571_TLPn571_des) Y,Tmax(n584_TLPn584_des) X,Tmax(n584_TLPn584_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27883482,962.32204,0.30690449,972.28972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25641741,953.97871,0.28981989,954.49236,0.27554876,959.25817,0.27603899,965.80926,0.27669136,968.86745,0.30213588,969.74264
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27870634,962.33356,0.30667817,972.30702,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25520318,954.10422,0.28971023,954.50177,0.27537586,959.27402,0.2755227,965.85615,0.27615461,968.91583,0.30192539,969.75919
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27855237,962.34738,0.3064072,972.32775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2537673,954.25386,0.28957877,954.51305,0.27516878,959.29303,0.27490672,965.91226,0.27551445,968.97373,0.30167331,969.77903
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27836792,962.36396,0.30608287,972.35261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25207404,954.43204,0.28942124,954.52659,0.27492085,959.31582,0.27472246,965.92909,0.2747518,969.04299,0.30137157,969.8028
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27814702,962.38383,0.3056949,972.38238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25008385,954.6439,0.28923249,954.54281,0.27462415,959.34314,0.27450183,965.94926,0.27384448,969.12578,0.30101054,969.83129
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27788258,962.40765,0.30523106,972.41805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24775369,954.89538,0.28900642,954.56227,0.27426928,959.37586,0.27423773,965.97343,0.27276688,969.22468,0.30057883,969.86542
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27756617,962.43619,0.30467693,972.46077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24503783,955.19332,0.28873574,954.58559,0.27384509,959.41506,0.27392176,966.0024,0.2714896,969.34271,0.30006298,969.9063
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27718779,962.47039,0.30401554,972.5119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24188908,955.54551,0.28841179,954.61354,0.27333845,959.462,0.27354395,966.03711,0.26997922,969.48342,0.29944709,969.95524
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27673562,962.51135,0.30381765,972.52723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2382606,955.96076,0.28802431,954.64703,0.27273388,959.51819,0.27343081,966.04752,0.26952954,969.52556,0.2987125,970.01379
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2761957,962.56039,0.30358066,972.5456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23803307,955.98713,0.28756113,954.68714,0.27201327,959.5854,0.27329522,966.06,0.26899282,969.576,0.29783738,970.08382
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27555163,962.61908,0.30329693,972.56763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28700789,954.73516,0.27115547,959.66577,0.27313277,966.07497,0.26835279,969.63636,0.29679635,970.16751
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27478424,962.68929,0.30295739,972.59403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28634767,954.79264,0.27013595,959.76178,0.27293819,966.09292,0.26759052,969.70856,0.29556007,970.26746
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27455486,962.71033,0.30255131,972.62566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28615015,954.80987,0.26892652,959.87641,0.27270521,966.11443,0.266684,969.79485,0.29546765,970.27495
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27428032,962.73554,0.30206594,972.66354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28591361,954.83052,0.26749497,960.0131,0.27242637,966.14022,0.26560781,969.89792,0.29535688,970.28394
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27395189,962.76577,0.30148626,972.7089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28563046,954.85528,0.26580498,960.17594,0.27209283,966.17112,0.26433283,970.0209,0.29522411,970.29472
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27355921,962.80197,0.30079462,972.76319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28529164,954.88495,0.26381607,960.36964,0.27169411,966.20814,0.26282608,970.1675,0.295065,970.30765
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27309007,962.84533,0.29997032,972.82813,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28488646,954.9205,0.2632254,960.42761,0.27121782,966.25247,0.26237764,970.2114,0.29487439,970.32315
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27253007,962.89724,0.29898922,972.90576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28440225,954.96307,0.26304873,960.44498,0.27064939,966.30554,0.26184249,970.26394,0.2946461,970.34174
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27186229,962.95935,0.29782338,972.99849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28425728,954.97583,0.26283719,960.46581,0.27047933,966.32145,0.26120451,970.32682,0.29437278,970.36402
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27166259,962.97797,0.29644066,973.10917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28408359,954.99114,0.26258399,960.49078,0.27027568,966.34052,0.2604449,970.40201,0.29404572,970.39072
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27142352,963.00029,0.29480445,973.24114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28387553,955.00949,0.26228105,960.5207,0.27003188,966.36338,0.25954185,970.49188,0.29365455,970.42271
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27113742,963.02704,0.29287349,973.39829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28362639,955.03149,0.26191883,960.55655,0.26974014,966.39079,0.25947432,970.49862,0.29318703,970.46103
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27079521,963.05909,0.29229915,973.44533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2833282,955.05785,0.26181037,960.5673,0.26939123,966.42362,0.25939338,970.5067,0.29262869,970.50691
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27038617,963.09748,0.29212729,973.45944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28297146,955.08945,0.26168038,960.58019,0.26928674,966.43347,0.25929636,970.5164,0.29246159,970.52067
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2698976,963.14346,0.29192145,973.47634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28286459,955.09892,0.26152464,960.59565,0.2691615,966.44528,0.25918007,970.52803,0.29226143,970.53716
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26931458,963.1985,0.29167497,973.49662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28273651,955.11029,0.2613381,960.61419,0.26901145,966.45944,0.25904073,970.54197,0.29202174,970.55693
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26914018,963.215,0.29137997,973.52091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28258301,955.12391,0.26111476,960.63641,0.26883169,966.47642,0.25887381,970.55869,0.29173482,970.58063
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26893132,963.23478,0.29102706,973.55003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28239911,955.14026,0.26084746,960.66305,0.26861644,966.49678,0.25867393,970.57874,0.29139154,970.60903
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26868131,963.25849,0.29060514,973.58491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28217885,955.15985,0.26052772,960.69496,0.26835878,966.52118,0.25843466,970.60277,0.29098107,970.64306
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26860639,963.2656,0.29010108,973.62668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28191514,955.18333,0.26014551,960.7332,0.26805053,966.55042,0.2581484,970.63157,0.29049061,970.68381
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26851658,963.27413,0.28949942,973.67668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28159955,955.21147,0.25968896,960.77899,0.26768195,966.58546,0.25806266,970.64021,0.28990507,970.7326
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26840891,963.28436,0.28878202,973.73651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28122209,955.2452,0.25914411,960.8338,0.26724157,966.62742,0.25795987,970.65057,0.2892067,970.79098
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26827987,963.29663,0.28792768,973.80807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28077091,955.28559,0.25849458,960.89938,0.26671584,966.67766,0.2578367,970.66299,0.28899784,970.80848
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26812526,963.31134,0.28691178,973.89358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28023205,955.33395,0.25772126,960.9778,0.26608886,966.73778,0.25768911,970.67789,0.28874778,970.82946
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26794006,963.32899,0.28570591,973.99569,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27958907,955.39183,0.2574902,961.00131,0.26534204,966.80969,0.25751234,970.69576,0.2884485,970.85461
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26771829,963.35014,0.28427758,974.11751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27882269,955.46106,0.25721373,961.02947,0.26445376,966.89564,0.25730068,970.71717,0.2880905,970.88474
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26745286,963.37549,0.28258999,974.26268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27859355,955.48181,0.2568831,961.06323,0.26339905,966.99831,0.25704737,970.74284,0.28766252,970.92083
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26713532,963.40587,0.28060197,974.43546,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27831928,955.50668,0.25648795,961.10366,0.26214926,967.12083,0.25674436,970.77361,0.28715128,970.96405
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26675568,963.44227,0.28045379,974.44841,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27799112,955.53649,0.25601606,961.15207,0.26067192,967.26689,0.25638214,970.81046,0.28699826,970.97701
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26630213,963.48586,0.28027631,974.46394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2775987,955.5722,0.25587485,961.16658,0.25893057,967.44079,0.25594946,970.8546,0.28681495,970.99255
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26576075,963.53804,0.28006379,974.48256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27712977,955.61497,0.2557057,961.18398,0.25688494,967.64755,0.25543308,970.90744,0.2865954,971.01118
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26511521,963.60049,0.27980937,974.50488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27656986,955.66617,0.25550314,961.20485,0.25673263,967.66305,0.25481747,970.97067,0.28633257,971.03351
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26434643,963.67517,0.27950494,974.53163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.275902,955.72744,0.25526069,961.22986,0.25655027,967.68163,0.25408449,971.04628,0.28601805,971.06028
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26343223,963.76443,0.27914088,974.56368,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27510631,955.80073,0.25497061,961.25983,0.25633194,967.7039,0.25321311,971.13666,0.28564191,971.09235
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26234704,963.87102,0.27870579,974.60207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27415967,955.88831,0.25462378,961.29574,0.25607067,967.7306,0.25295297,971.16374,0.28519236,971.13076
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26106155,963.99821,0.27857553,974.61358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27303534,955.99292,0.25420936,961.33876,0.25575818,967.76259,0.25264187,971.19619,0.2846555,971.17675
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25954258,964.14979,0.27841947,974.62739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2726998,956.02426,0.25371463,961.39025,0.25566458,967.77219,0.25227004,971.23507,0.284015,971.2318
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25775299,964.33024,0.27823252,974.64394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27229868,956.0618,0.2531246,961.45188,0.25555241,967.78369,0.25215872,971.24672,0.28325172,971.29766
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2556518,964.54472,0.27800866,974.66378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27181946,956.10676,0.25242179,961.5256,0.255418,967.79749,0.25202534,971.2607,0.28234336,971.37638
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25502859,964.60888,0.27774071,974.68757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27167601,956.12024,0.25158582,961.61371,0.25525697,967.81404,0.25186556,971.27746,0.28126408,971.47044
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2542866,964.68561,0.27742016,974.71608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27150416,956.1364,0.25059319,961.71897,0.25506413,967.83387,0.25167423,971.29756,0.28094195,971.49861
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25340446,964.77732,0.27703689,974.75023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27129834,956.15578,0.24941691,961.84458,0.25483329,967.85766,0.25144519,971.32165,0.28055679,971.53237
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25235758,964.88683,0.27657897,974.79113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27105191,956.17901,0.24802638,961.99434,0.25455709,967.88616,0.25117117,971.35052,0.28009657,971.57281
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25111784,965.0175,0.27603234,974.8401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27075701,956.20685,0.24761247,962.03918,0.25422681,967.92031,0.25084351,971.38511,0.27954713,971.62122
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25074848,965.05664,0.27538049,974.8987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2704043,956.24021,0.24711848,962.09286,0.2541279,967.93055,0.25074539,971.39548,0.27889182,971.67916
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25030738,965.1035,0.2746041,974.96879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2699827,956.28017,0.24652947,962.1571,0.25400936,967.94283,0.25062781,971.40792,0.27811118,971.74845
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25017537,965.11755,0.27368075,975.05257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26947917,956.32802,0.24635336,962.17636,0.25386734,967.95756,0.25048693,971.42284,0.27718258,971.83129
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25001724,965.1344,0.27340502,975.07767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26887834,956.38528,0.24614252,962.19944,0.25369722,967.97522,0.25031818,971.44073,0.27690525,971.85611
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24982787,965.1546,0.27307524,975.10776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26816221,956.4538,0.24589022,962.22711,0.25349351,967.99639,0.25011613,971.46218,0.27657352,971.88585
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24960119,965.17881,0.27268102,975.14379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26730978,956.53571,0.24558845,962.26026,0.2532497,968.02177,0.24987431,971.48788,0.27617695,971.92148
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24932996,965.20783,0.27221014,975.18695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26629672,956.63357,0.24522776,962.29998,0.25295804,968.05218,0.24958504,971.51869,0.2757032,971.96416
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24900564,965.24261,0.2716482,975.23862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26509502,956.75039,0.24479697,962.34754,0.25260934,968.08861,0.24923924,971.55559,0.27513777,972.01524
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24861807,965.28426,0.27097831,975.30044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26367274,956.8897,0.24428296,962.40448,0.25219277,968.13225,0.2491357,971.56666,0.27446362,972.07637
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24815533,965.33413,0.27018076,975.37437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26324908,956.93142,0.2436703,962.4726,0.25169555,968.1845,0.24901164,971.57993,0.27366086,972.14947
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24760338,965.39382,0.26923269,975.46272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26274324,956.98137,0.24294106,962.55406,0.25110269,968.24702,0.248863,971.59585,0.2727064,972.23684
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24694579,965.46522,0.26894966,975.48919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26213982,957.04115,0.24272321,962.57847,0.25092542,968.26576,0.24868498,971.61493,0.27242143,972.26302
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24674925,965.48662,0.26861119,975.52091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26195934,957.05907,0.24246256,962.60773,0.2507132,968.28823,0.24847186,971.6378,0.27208061,972.29439
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24651403,965.51228,0.26820668,975.55891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26174324,957.08055,0.24215087,962.64279,0.25045923,968.31516,0.24821684,971.66522,0.27167326,972.33197
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24623264,965.54302,0.26772363,975.60441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26148458,957.1063,0.24177841,962.68478,0.25015548,968.34743,0.24791185,971.69807,0.27118676,972.37697
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24589622,965.57985,0.26714731,975.65888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26117514,957.13716,0.24133367,962.73507,0.24979241,968.38609,0.24754733,971.73743,0.27060627,972.43083
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2454943,965.62397,0.26646052,975.72404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26080517,957.17413,0.24080317,962.79525,0.24935877,968.43238,0.24711202,971.78456,0.26991441,972.49527
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.245374,965.6372,0.26564319,975.80195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26036314,957.2184,0.2401711,962.86725,0.24884135,968.4878,0.24659267,971.84098,0.2690909,972.57233
