Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.039977241,-9.2099614,0.039977241,-10.334121,0.039977241,-9.2420301,0.039977241,-9.0581862
0.039999999,-9.2053869,0.039999999,-10.329546,0.039999999,-9.2416488,0.039999999,-9.0508565
0.039999999,-9.2053869,0.039999999,-10.329546,0.039999999,-9.2416488,0.039999999,-9.0508565
0.040016986,-9.2019796,0.040016986,-10.326139,0.040016986,-9.2414516,0.040016986,-9.0474611
0.040033691,-9.198629,0.040033691,-10.322788,0.040033691,-9.2412577,0.040033691,-9.0441221
0.040073819,-9.1905992,0.040073819,-10.314758,0.040073819,-9.2405509,0.040073819,-9.0361097
0.040113281,-9.1827029,0.040113281,-10.306862,0.040113281,-9.2398559,0.040113281,-9.0282305
0.04015341,-9.1746886,0.04015341,-10.298848,0.04015341,-9.2386413,0.04015341,-9.0202269
0.040192872,-9.1668076,0.040192872,-10.290967,0.040192872,-9.2374469,0.040192872,-9.0123564
0.040233001,-9.1588024,0.040233001,-10.282962,0.040233001,-9.235462,0.040233001,-9.0043584
0.040272459,-9.1509304,0.040272459,-10.27509,0.040272459,-9.2335101,0.040272459,-8.9964934
0.040312588,-9.142931,0.040312588,-10.26709,0.040312588,-9.2304876,0.040312588,-8.9884992
0.04035205,-9.1350647,0.04035205,-10.259224,0.04035205,-9.2275153,0.04035205,-8.980638
0.040392179,-9.1270693,0.040392179,-10.251229,0.040392179,-9.2232958,0.040392179,-8.9726468
0.040431641,-9.1192068,0.040431641,-10.243366,0.040431641,-9.2191464,0.040431641,-8.9647883
0.04047177,-9.1112144,0.04047177,-10.235374,0.04047177,-9.2137692,0.04047177,-8.9567995
0.040511232,-9.1033548,0.040511232,-10.227514,0.040511232,-9.2084815,0.040511232,-8.9489434
0.040551361,-9.0953648,0.040551361,-10.219524,0.040551361,-9.2021609,0.040551361,-8.9409567
0.040590819,-9.0875076,0.040590819,-10.211667,0.040590819,-9.1959454,0.040590819,-8.9331027
0.040630948,-9.0795197,0.040630948,-10.203679,0.040630948,-9.1889583,0.040630948,-8.925118
0.04067041,-9.0716646,0.04067041,-10.195824,0.04067041,-9.1820873,0.04067041,-8.9172659
0.040710539,-9.0636787,0.040710539,-10.187838,0.040710539,-9.174676,0.040710539,-8.909283
0.040750001,-9.0558255,0.040750001,-10.179985,0.040750001,-9.1673879,0.040750001,-8.9014328
0.040790129,-9.0478415,0.040790129,-10.172001,0.040790129,-9.1597248,0.040790129,-8.8934518
0.040829591,-9.0399901,0.040829591,-10.164149,0.040829591,-9.152189,0.040829591,-8.8856034
0.04086972,-9.032008,0.04086972,-10.156167,0.04086972,-9.1443827,0.04086972,-8.8776241
0.040909179,-9.0241584,0.040909179,-10.148318,0.040909179,-9.1367062,0.040909179,-8.8697775
0.040949307,-9.0161781,0.040949307,-10.140337,0.040949307,-9.1288208,0.040949307,-8.8618001
0.040988769,-9.0083303,0.040988769,-10.13249,0.040988769,-9.1210664,0.040988769,-8.8539552
0.041028898,-9.0003518,0.041028898,-10.124511,0.041028898,-9.1131383,0.041028898,-8.8459796
0.04106836,-8.9925058,0.04106836,-10.116665,0.04106836,-9.1053419,0.04106836,-8.8381365
0.041108489,-8.984529,0.041108489,-10.108688,0.041108489,-9.0973913,0.041108489,-8.8301627
0.041147951,-8.9766848,0.041147951,-10.100844,0.041147951,-9.0895727,0.041147951,-8.8223214
0.04118808,-8.9687099,0.04118808,-10.092869,0.04118808,-9.0816106,0.04118808,-8.8143493
0.041227538,-8.9608674,0.041227538,-10.085027,0.041227538,-9.0737807,0.041227538,-8.8065098
0.041267667,-8.9528942,0.041267667,-10.077053,0.041267667,-9.0658132,0.041267667,-8.7985395
0.041307129,-8.9450536,0.041307129,-10.069213,0.041307129,-9.057978,0.041307129,-8.7907017
0.041347258,-8.9370822,0.041347258,-10.061241,0.041347258,-9.0500083,0.041347258,-8.7827332
0.04138672,-8.9292432,0.04138672,-10.053402,0.04138672,-9.0421711,0.04138672,-8.7748972
0.041426849,-8.9212736,0.041426849,-10.045433,0.041426849,-9.0342011,0.041426849,-8.7669305
0.041466307,-8.9134365,0.041466307,-10.037596,0.041466307,-9.0263635,0.041466307,-8.7590962
0.041506436,-8.9054686,0.041506436,-10.029628,0.041506436,-9.0183941,0.041506436,-8.7511313
0.041545898,-8.8976332,0.041545898,-10.021792,0.041545898,-9.0105572,0.041545898,-8.7432988
0.041586027,-8.8896672,0.041586027,-10.013826,0.041586027,-9.002589,0.041586027,-8.7353357
0.041625489,-8.8818336,0.041625489,-10.005993,0.041625489,-8.9947532,0.041625489,-8.7275049
0.041665617,-8.8738693,0.041665617,-9.9980285,0.041665617,-8.9867864,0.041665617,-8.7195436
0.041705079,-8.8660374,0.041705079,-9.9901967,0.041705079,-8.978952,0.041705079,-8.7117146
0.041745208,-8.858075,0.041745208,-9.9822342,0.041745208,-8.9709869,0.041745208,-8.7037551
0.041784666,-8.8502449,0.041784666,-9.9744041,0.041784666,-8.9631541,0.041784666,-8.6959279
0.041824795,-8.8422842,0.041824795,-9.9664434,0.041824795,-8.9551906,0.041824795,-8.6879701
0.041864257,-8.8344558,0.041864257,-9.9586151,0.041864257,-8.9473595,0.041864257,-8.6801446
0.041904386,-8.8264969,0.041904386,-9.9506562,0.041904386,-8.9393977,0.041904386,-8.6721887
0.041943848,-8.8186703,0.041943848,-9.9428296,0.041943848,-8.9315683,0.041943848,-8.664365
0.041983977,-8.8107132,0.041983977,-9.9348725,0.041983977,-8.9236083,0.041983977,-8.6564108
0.042023439,-8.8028884,0.042023439,-9.9270476,0.042023439,-8.9157807,0.042023439,-8.6485889
0.042063568,-8.7949331,0.042063568,-9.9190923,0.042063568,-8.9078224,0.042063568,-8.6406365
0.042103026,-8.78711,0.042103026,-9.9112693,0.042103026,-8.8999965,0.042103026,-8.6328163
0.042143155,-8.7791565,0.042143155,-9.9033158,0.042143155,-8.8920401,0.042143155,-8.6248658
0.042182617,-8.7713352,0.042182617,-9.8954944,0.042182617,-8.8842159,0.042182617,-8.6170473
0.042222746,-8.7633835,0.042222746,-9.8875427,0.042222746,-8.8762612,0.042222746,-8.6090986
0.042262208,-8.7555639,0.042262208,-9.8797232,0.042262208,-8.8684388,0.042262208,-8.6012819
0.042302337,-8.747614,0.042302337,-9.8717732,0.042302337,-8.8604859,0.042302337,-8.5933349
0.042341799,-8.7397962,0.042341799,-9.8639554,0.042341799,-8.8526653,0.042341799,-8.58552
0.042381927,-8.7318481,0.042381927,-9.8560073,0.042381927,-8.8447142,0.042381927,-8.5775748
0.042421386,-8.724032,0.042421386,-9.8481913,0.042421386,-8.8368953,0.042421386,-8.5697617
0.042461514,-8.7160857,0.042461514,-9.8402449,0.042461514,-8.828946,0.042461514,-8.5618183
0.042500976,-8.7082714,0.042500976,-9.8324307,0.042500976,-8.8211288,0.042500976,-8.5540069
0.042541105,-8.7003269,0.042541105,-9.8244861,0.042541105,-8.8131814,0.042541105,-8.5460653
0.042580567,-8.6925144,0.042580567,-9.8166736,0.042580567,-8.805366,0.042580567,-8.5382557
0.042620696,-8.6845716,0.042620696,-9.8087309,0.042620696,-8.7974203,0.042620696,-8.5303159
0.042660154,-8.6767609,0.042660154,-9.8009201,0.042660154,-8.7896066,0.042660154,-8.5225081
0.042700283,-8.6688199,0.042700283,-9.7929792,0.042700283,-8.7816627,0.042700283,-8.5145701
0.042739745,-8.661011,0.042739745,-9.7851702,0.042739745,-8.7738509,0.042739745,-8.506764
0.042779874,-8.6530718,0.042779874,-9.777231,0.042779874,-8.7659088,0.042779874,-8.4988278
0.042819336,-8.6452646,0.042819336,-9.7694238,0.042819336,-8.7580987,0.042819336,-8.4910235
0.042859465,-8.6373272,0.042859465,-9.7614864,0.042859465,-8.7501583,0.042859465,-8.4830891
0.042898927,-8.6295218,0.042898927,-9.753681,0.042898927,-8.74235,0.042898927,-8.4752865
0.042939056,-8.6215862,0.042939056,-9.7457454,0.042939056,-8.7344115,0.042939056,-8.4673539
0.042978514,-8.6137825,0.042978514,-9.7379417,0.042978514,-8.7266049,0.042978514,-8.4595531
0.043018643,-8.6058487,0.043018643,-9.730008,0.043018643,-8.7186682,0.043018643,-8.4516223
0.043058105,-8.5980468,0.043058105,-9.722206,0.043058105,-8.7108634,0.043058105,-8.4438233
0.043098234,-8.5901148,0.043098234,-9.7142741,0.043098234,-8.7029284,0.043098234,-8.4358942
0.043137696,-8.5823147,0.043137696,-9.7064739,0.043137696,-8.6951254,0.043137696,-8.428097
0.043177824,-8.5743845,0.043177824,-9.6985437,0.043177824,-8.6871922,0.043177824,-8.4201698
0.043217286,-8.5665861,0.043217286,-9.6907453,0.043217286,-8.679391,0.043217286,-8.4123743
0.043257415,-8.5586577,0.043257415,-9.682817,0.043257415,-8.6714596,0.043257415,-8.4044489
0.043296874,-8.5508611,0.043296874,-9.6750203,0.043296874,-8.6636601,0.043296874,-8.3966552
0.043337002,-8.5429345,0.043337002,-9.6670937,0.043337002,-8.6557306,0.043337002,-8.3887315
0.043376464,-8.5351397,0.043376464,-9.6592989,0.043376464,-8.6479328,0.043376464,-8.3809396
0.043416593,-8.5272149,0.043416593,-9.6513741,0.043416593,-8.6400051,0.043416593,-8.3730178
0.043456055,-8.5194218,0.043456055,-9.643581,0.043456055,-8.6322091,0.043456055,-8.3652276
0.043496184,-8.5114988,0.043496184,-9.635658,0.043496184,-8.6242831,0.043496184,-8.3573076
0.043535646,-8.5037075,0.043535646,-9.6278667,0.043535646,-8.6164889,0.043535646,-8.3495192
0.043575775,-8.4957863,0.043575775,-9.6199455,0.043575775,-8.6085647,0.043575775,-8.3416009
0.043615233,-8.4879967,0.043615233,-9.612156,0.043615233,-8.6007723,0.043615233,-8.3338143
0.043655362,-8.4800773,0.043655362,-9.6042366,0.043655362,-8.5928499,0.043655362,-8.3258979
0.043694824,-8.4722896,0.043694824,-9.5964488,0.043694824,-8.5850593,0.043694824,-8.318113
0.043734953,-8.464372,0.043734953,-9.5885312,0.043734953,-8.5771387,0.043734953,-8.3101984
0.043774415,-8.4565859,0.043774415,-9.5807452,0.043774415,-8.5693498,0.043774415,-8.3024153
0.043814544,-8.4486702,0.043814544,-9.5728294,0.043814544,-8.561431,0.043814544,-8.2945024
0.043854006,-8.4408859,0.043854006,-9.5650451,0.043854006,-8.5536439,0.043854006,-8.2867211
0.043894134,-8.4329719,0.043894134,-9.5571311,0.043894134,-8.5457269,0.043894134,-8.2788101
0.043933593,-8.4251894,0.043933593,-9.5493487,0.043933593,-8.5379415,0.043933593,-8.2710305
0.043973722,-8.4172772,0.043973722,-9.5414365,0.043973722,-8.5300264,0.043973722,-8.2631213
0.044013184,-8.4094966,0.044013184,-9.5336558,0.044013184,-8.5222428,0.044013184,-8.2553435
0.044053312,-8.4015862,0.044053312,-9.5257454,0.044053312,-8.5143294,0.044053312,-8.2474361
0.044092774,-8.3938072,0.044092774,-9.5179665,0.044092774,-8.5065476,0.044092774,-8.2396601
0.044132903,-8.3858986,0.044132903,-9.5100579,0.044132903,-8.498636,0.044132903,-8.2317545
0.044172361,-8.3781215,0.044172361,-9.5022807,0.044172361,-8.4908559,0.044172361,-8.2239803
0.04421249,-8.3702147,0.04421249,-9.4943739,0.04421249,-8.4829462,0.04421249,-8.2160764
0.044251952,-8.3624393,0.044251952,-9.4865985,0.044251952,-8.4751679,0.044251952,-8.208304
0.044292081,-8.3545343,0.044292081,-9.4786935,0.044292081,-8.4672599,0.044292081,-8.200402
0.044331543,-8.3467607,0.044331543,-9.4709199,0.044331543,-8.4594834,0.044331543,-8.1926313
0.044371672,-8.3388575,0.044371672,-9.4630167,0.044371672,-8.4515772,0.044371672,-8.1847311
0.044411134,-8.3310857,0.044411134,-9.4552449,0.044411134,-8.4438024,0.044411134,-8.1769622
0.044451263,-8.3231843,0.044451263,-9.4473435,0.044451263,-8.4358981,0.044451263,-8.1690638
0.044490721,-8.3154142,0.044490721,-9.4395734,0.044490721,-8.4281251,0.044490721,-8.1612966
0.04453085,-8.3075146,0.04453085,-9.4316739,0.04453085,-8.4202225,0.04453085,-8.1534
0.044570312,-8.2997463,0.044570312,-9.4239056,0.044570312,-8.4124513,0.044570312,-8.1456347
0.044610441,-8.2918486,0.044610441,-9.4160078,0.044610441,-8.4045506,0.044610441,-8.1377399
0.044649903,-8.284082,0.044649903,-9.4082413,0.044649903,-8.3967811,0.044649903,-8.1299763
