N1_contact TotalCurrent(n101_TLPn101_des) X,N1_contact TotalCurrent(n101_TLPn101_des) Y,N1_contact TotalCurrent(n102_TLPn102_des) X,N1_contact TotalCurrent(n102_TLPn102_des) Y,N1_contact TotalCurrent(n103_TLPn103_des) X,N1_contact TotalCurrent(n103_TLPn103_des) Y,N1_contact TotalCurrent(n104_TLPn104_des) X,N1_contact TotalCurrent(n104_TLPn104_des) Y,N1_contact TotalCurrent(n105_TLPn105_des) X,N1_contact TotalCurrent(n105_TLPn105_des) Y,N1_contact TotalCurrent(n106_TLPn106_des) X,N1_contact TotalCurrent(n106_TLPn106_des) Y,N1_contact TotalCurrent(n107_TLPn107_des) X,N1_contact TotalCurrent(n107_TLPn107_des) Y,N1_contact TotalCurrent(n108_TLPn108_des) X,N1_contact TotalCurrent(n108_TLPn108_des) Y,N1_contact TotalCurrent(n109_TLPn109_des) X,N1_contact TotalCurrent(n109_TLPn109_des) Y,N1_contact TotalCurrent(n298_TLPn298_des) X,N1_contact TotalCurrent(n298_TLPn298_des) Y,N1_contact TotalCurrent(n311_TLPn311_des) X,N1_contact TotalCurrent(n311_TLPn311_des) Y,N1_contact TotalCurrent(n324_TLPn324_des) X,N1_contact TotalCurrent(n324_TLPn324_des) Y,N1_contact TotalCurrent(n337_TLPn337_des) X,N1_contact TotalCurrent(n337_TLPn337_des) Y,N1_contact TotalCurrent(n350_TLPn350_des) X,N1_contact TotalCurrent(n350_TLPn350_des) Y,N1_contact TotalCurrent(n363_TLPn363_des) X,N1_contact TotalCurrent(n363_TLPn363_des) Y,N1_contact TotalCurrent(n376_TLPn376_des) X,N1_contact TotalCurrent(n376_TLPn376_des) Y,N1_contact TotalCurrent(n389_TLPn389_des) X,N1_contact TotalCurrent(n389_TLPn389_des) Y,N1_contact TotalCurrent(n402_TLPn402_des) X,N1_contact TotalCurrent(n402_TLPn402_des) Y,N1_contact TotalCurrent(n415_TLPn415_des) X,N1_contact TotalCurrent(n415_TLPn415_des) Y,N1_contact TotalCurrent(n428_TLPn428_des) X,N1_contact TotalCurrent(n428_TLPn428_des) Y,N1_contact TotalCurrent(n441_TLPn441_des) X,N1_contact TotalCurrent(n441_TLPn441_des) Y,N1_contact TotalCurrent(n454_TLPn454_des) X,N1_contact TotalCurrent(n454_TLPn454_des) Y,N1_contact TotalCurrent(n467_TLPn467_des) X,N1_contact TotalCurrent(n467_TLPn467_des) Y,N1_contact TotalCurrent(n480_TLPn480_des) X,N1_contact TotalCurrent(n480_TLPn480_des) Y,N1_contact TotalCurrent(n493_TLPn493_des) X,N1_contact TotalCurrent(n493_TLPn493_des) Y,N1_contact TotalCurrent(n506_TLPn506_des) X,N1_contact TotalCurrent(n506_TLPn506_des) Y,N1_contact TotalCurrent(n519_TLPn519_des) X,N1_contact TotalCurrent(n519_TLPn519_des) Y,N1_contact TotalCurrent(n532_TLPn532_des) X,N1_contact TotalCurrent(n532_TLPn532_des) Y,N1_contact TotalCurrent(n545_TLPn545_des) X,N1_contact TotalCurrent(n545_TLPn545_des) Y,N1_contact TotalCurrent(n558_TLPn558_des) X,N1_contact TotalCurrent(n558_TLPn558_des) Y,N1_contact TotalCurrent(n571_TLPn571_des) X,N1_contact TotalCurrent(n571_TLPn571_des) Y,N1_contact TotalCurrent(n584_TLPn584_des) X,N1_contact TotalCurrent(n584_TLPn584_des) Y,N1_contact Temperature(n101_TLPn101_des) X,N1_contact Temperature(n101_TLPn101_des) Y,N1_contact Temperature(n102_TLPn102_des) X,N1_contact Temperature(n102_TLPn102_des) Y,N1_contact Temperature(n103_TLPn103_des) X,N1_contact Temperature(n103_TLPn103_des) Y,N1_contact Temperature(n104_TLPn104_des) X,N1_contact Temperature(n104_TLPn104_des) Y,N1_contact Temperature(n105_TLPn105_des) X,N1_contact Temperature(n105_TLPn105_des) Y,N1_contact Temperature(n106_TLPn106_des) X,N1_contact Temperature(n106_TLPn106_des) Y,N1_contact Temperature(n107_TLPn107_des) X,N1_contact Temperature(n107_TLPn107_des) Y,N1_contact Temperature(n108_TLPn108_des) X,N1_contact Temperature(n108_TLPn108_des) Y,N1_contact Temperature(n109_TLPn109_des) X,N1_contact Temperature(n109_TLPn109_des) Y,N1_contact Temperature(n298_TLPn298_des) X,N1_contact Temperature(n298_TLPn298_des) Y,N1_contact Temperature(n311_TLPn311_des) X,N1_contact Temperature(n311_TLPn311_des) Y,N1_contact Temperature(n324_TLPn324_des) X,N1_contact Temperature(n324_TLPn324_des) Y,N1_contact Temperature(n337_TLPn337_des) X,N1_contact Temperature(n337_TLPn337_des) Y,N1_contact Temperature(n350_TLPn350_des) X,N1_contact Temperature(n350_TLPn350_des) Y,N1_contact Temperature(n363_TLPn363_des) X,N1_contact Temperature(n363_TLPn363_des) Y,N1_contact Temperature(n376_TLPn376_des) X,N1_contact Temperature(n376_TLPn376_des) Y,N1_contact Temperature(n389_TLPn389_des) X,N1_contact Temperature(n389_TLPn389_des) Y,N1_contact Temperature(n402_TLPn402_des) X,N1_contact Temperature(n402_TLPn402_des) Y,N1_contact Temperature(n415_TLPn415_des) X,N1_contact Temperature(n415_TLPn415_des) Y,N1_contact Temperature(n428_TLPn428_des) X,N1_contact Temperature(n428_TLPn428_des) Y,N1_contact Temperature(n441_TLPn441_des) X,N1_contact Temperature(n441_TLPn441_des) Y,N1_contact Temperature(n454_TLPn454_des) X,N1_contact Temperature(n454_TLPn454_des) Y,N1_contact Temperature(n467_TLPn467_des) X,N1_contact Temperature(n467_TLPn467_des) Y,N1_contact Temperature(n480_TLPn480_des) X,N1_contact Temperature(n480_TLPn480_des) Y,N1_contact Temperature(n493_TLPn493_des) X,N1_contact Temperature(n493_TLPn493_des) Y,N1_contact Temperature(n506_TLPn506_des) X,N1_contact Temperature(n506_TLPn506_des) Y,N1_contact Temperature(n519_TLPn519_des) X,N1_contact Temperature(n519_TLPn519_des) Y,N1_contact Temperature(n532_TLPn532_des) X,N1_contact Temperature(n532_TLPn532_des) Y,N1_contact Temperature(n545_TLPn545_des) X,N1_contact Temperature(n545_TLPn545_des) Y,N1_contact Temperature(n558_TLPn558_des) X,N1_contact Temperature(n558_TLPn558_des) Y,N1_contact Temperature(n571_TLPn571_des) X,N1_contact Temperature(n571_TLPn571_des) Y,N1_contact Temperature(n584_TLPn584_des) X,N1_contact Temperature(n584_TLPn584_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27395189,2.40E-06,0.30148626,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28563046,2.20E-06,0.26580498,2.30E-06,0.27209283,2.50E-06,0.26433283,2.60E-06,0.29522411,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27395189,300,0.30148626,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28563046,300,0.26580498,300,0.27209283,300,0.26433283,300,0.29522411,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27355921,2.40E-06,0.30079462,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28529164,2.20E-06,0.26381607,2.30E-06,0.27169411,2.50E-06,0.26282608,2.60E-06,0.295065,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27355921,300,0.30079462,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28529164,300,0.26381607,300,0.27169411,300,0.26282608,300,0.295065,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27309007,2.40E-06,0.29997032,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28488646,2.20E-06,0.2632254,2.30E-06,0.27121782,2.50E-06,0.26237764,2.60E-06,0.29487439,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27309007,300,0.29997032,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28488646,300,0.2632254,300,0.27121782,300,0.26237764,300,0.29487439,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27253007,2.40E-06,0.29898922,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28440225,2.20E-06,0.26304873,2.30E-06,0.27064939,2.50E-06,0.26184249,2.60E-06,0.2946461,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27253007,300,0.29898922,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28440225,300,0.26304873,300,0.27064939,300,0.26184249,300,0.2946461,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27186229,2.40E-06,0.29782338,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28425728,2.20E-06,0.26283719,2.30E-06,0.27047933,2.50E-06,0.26120451,2.60E-06,0.29437278,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27186229,300,0.29782338,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28425728,300,0.26283719,300,0.27047933,300,0.26120451,300,0.29437278,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27166259,2.40E-06,0.29644066,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28408359,2.20E-06,0.26258399,2.30E-06,0.27027568,2.50E-06,0.2604449,2.60E-06,0.29404572,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27166259,300,0.29644066,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28408359,300,0.26258399,300,0.27027568,300,0.2604449,300,0.29404572,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27142352,2.40E-06,0.29480445,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28387553,2.20E-06,0.26228105,2.30E-06,0.27003188,2.50E-06,0.25954185,2.60E-06,0.29365455,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27142352,300,0.29480445,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28387553,300,0.26228105,300,0.27003188,300,0.25954185,300,0.29365455,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27113742,2.40E-06,0.29287349,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28362639,2.20E-06,0.26191883,2.30E-06,0.26974014,2.50E-06,0.25947432,2.60E-06,0.29318703,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27113742,300,0.29287349,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28362639,300,0.26191883,300,0.26974014,300,0.25947432,300,0.29318703,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27079521,2.40E-06,0.29229915,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2833282,2.20E-06,0.26181037,2.30E-06,0.26939123,2.50E-06,0.25939338,2.60E-06,0.29262869,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27079521,300,0.29229915,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2833282,300,0.26181037,300,0.26939123,300,0.25939338,300,0.29262869,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27038617,2.40E-06,0.29212729,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28297146,2.20E-06,0.26168038,2.30E-06,0.26928674,2.50E-06,0.25929636,2.60E-06,0.29246159,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27038617,300,0.29212729,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28297146,300,0.26168038,300,0.26928674,300,0.25929636,300,0.29246159,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2698976,2.40E-06,0.29192145,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28286459,2.20E-06,0.26152464,2.30E-06,0.2691615,2.50E-06,0.25918007,2.60E-06,0.29226143,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2698976,300,0.29192145,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28286459,300,0.26152464,300,0.2691615,300,0.25918007,300,0.29226143,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26931458,2.40E-06,0.29167497,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28273651,2.20E-06,0.2613381,2.30E-06,0.26901145,2.50E-06,0.25904073,2.60E-06,0.29202174,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26931458,300,0.29167497,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28273651,300,0.2613381,300,0.26901145,300,0.25904073,300,0.29202174,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26914018,2.40E-06,0.29137997,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28258301,2.20E-06,0.26111476,2.30E-06,0.26883169,2.50E-06,0.25887381,2.60E-06,0.29173482,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26914018,300,0.29137997,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28258301,300,0.26111476,300,0.26883169,300,0.25887381,300,0.29173482,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26893132,2.40E-06,0.29102706,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28239911,2.20E-06,0.26084746,2.30E-06,0.26861644,2.50E-06,0.25867393,2.60E-06,0.29139154,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26893132,300,0.29102706,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28239911,300,0.26084746,300,0.26861644,300,0.25867393,300,0.29139154,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26868131,2.40E-06,0.29060514,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28217885,2.20E-06,0.26052772,2.30E-06,0.26835878,2.50E-06,0.25843466,2.60E-06,0.29098107,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26868131,300,0.29060514,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28217885,300,0.26052772,300,0.26835878,300,0.25843466,300,0.29098107,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26860639,2.40E-06,0.29010108,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28191514,2.20E-06,0.26014551,2.30E-06,0.26805053,2.50E-06,0.2581484,2.60E-06,0.29049061,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26860639,300,0.29010108,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28191514,300,0.26014551,300,0.26805053,300,0.2581484,300,0.29049061,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26851658,2.40E-06,0.28949942,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28159955,2.20E-06,0.25968896,2.30E-06,0.26768195,2.50E-06,0.25806266,2.60E-06,0.28990507,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26851658,300,0.28949942,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28159955,300,0.25968896,300,0.26768195,300,0.25806266,300,0.28990507,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26840891,2.40E-06,0.28878202,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28122209,2.20E-06,0.25914411,2.30E-06,0.26724157,2.50E-06,0.25795987,2.60E-06,0.2892067,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26840891,300,0.28878202,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28122209,300,0.25914411,300,0.26724157,300,0.25795987,300,0.2892067,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26827987,2.40E-06,0.28792768,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28077091,2.20E-06,0.25849458,2.30E-06,0.26671584,2.50E-06,0.2578367,2.60E-06,0.28899784,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26827987,300,0.28792768,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28077091,300,0.25849458,300,0.26671584,300,0.2578367,300,0.28899784,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26812526,2.40E-06,0.28691178,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28023205,2.20E-06,0.25772126,2.30E-06,0.26608886,2.50E-06,0.25768911,2.60E-06,0.28874778,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26812526,300,0.28691178,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28023205,300,0.25772126,300,0.26608886,300,0.25768911,300,0.28874778,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26794006,2.40E-06,0.28570591,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27958907,2.20E-06,0.2574902,2.30E-06,0.26534204,2.50E-06,0.25751234,2.60E-06,0.2884485,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26794006,300,0.28570591,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27958907,300,0.2574902,300,0.26534204,300,0.25751234,300,0.2884485,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26771829,2.40E-06,0.28427758,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27882269,2.20E-06,0.25721373,2.30E-06,0.26445376,2.50E-06,0.25730068,2.60E-06,0.2880905,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26771829,300,0.28427758,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27882269,300,0.25721373,300,0.26445376,300,0.25730068,300,0.2880905,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26745286,2.40E-06,0.28258999,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27859355,2.20E-06,0.2568831,2.30E-06,0.26339905,2.50E-06,0.25704737,2.60E-06,0.28766252,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26745286,300,0.28258999,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27859355,300,0.2568831,300,0.26339905,300,0.25704737,300,0.28766252,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26713532,2.40E-06,0.28060197,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27831928,2.20E-06,0.25648795,2.30E-06,0.26214926,2.50E-06,0.25674436,2.60E-06,0.28715128,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26713532,300,0.28060197,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27831928,300,0.25648795,300,0.26214926,300,0.25674436,300,0.28715128,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26675568,2.40E-06,0.28045379,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27799112,2.20E-06,0.25601606,2.30E-06,0.26067192,2.50E-06,0.25638214,2.60E-06,0.28699826,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26675568,300,0.28045379,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27799112,300,0.25601606,300,0.26067192,300,0.25638214,300,0.28699826,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26630213,2.40E-06,0.28027631,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2775987,2.20E-06,0.25587485,2.30E-06,0.25893057,2.50E-06,0.25594946,2.60E-06,0.28681495,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26630213,300,0.28027631,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2775987,300,0.25587485,300,0.25893057,300,0.25594946,300,0.28681495,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26576075,2.40E-06,0.28006379,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27712977,2.20E-06,0.2557057,2.30E-06,0.25688494,2.50E-06,0.25543308,2.60E-06,0.2865954,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26576075,300,0.28006379,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27712977,300,0.2557057,300,0.25688494,300,0.25543308,300,0.2865954,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26511521,2.40E-06,0.27980937,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27656986,2.20E-06,0.25550314,2.30E-06,0.25673263,2.50E-06,0.25481747,2.60E-06,0.28633257,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26511521,300,0.27980937,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27656986,300,0.25550314,300,0.25673263,300,0.25481747,300,0.28633257,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26434643,2.40E-06,0.27950494,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.275902,2.20E-06,0.25526069,2.30E-06,0.25655027,2.50E-06,0.25408449,2.60E-06,0.28601805,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26434643,300,0.27950494,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.275902,300,0.25526069,300,0.25655027,300,0.25408449,300,0.28601805,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26343223,2.40E-06,0.27914088,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27510631,2.20E-06,0.25497061,2.30E-06,0.25633194,2.50E-06,0.25321311,2.60E-06,0.28564191,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26343223,300,0.27914088,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27510631,300,0.25497061,300,0.25633194,300,0.25321311,300,0.28564191,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26234704,2.40E-06,0.27870579,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27415967,2.20E-06,0.25462378,2.30E-06,0.25607067,2.50E-06,0.25295297,2.60E-06,0.28519236,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26234704,300,0.27870579,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27415967,300,0.25462378,300,0.25607067,300,0.25295297,300,0.28519236,300
