Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.040746093,0.23505533,0.040746093,-0.8891039,0.040746093,0.2,0.040746093,0.054200434
0.04079077,0.23695801,0.04079077,-0.88720122,0.04079077,0.2,0.04079077,0.054200212
0.040835448,0.23883957,0.040835448,-0.88531966,0.040835448,0.2,0.040835448,0.054200006
0.040880129,0.24070151,0.040880129,-0.88345772,0.040880129,0.2,0.040880129,0.054199814
0.040924806,0.24254518,0.040924806,-0.88161405,0.040924806,0.2,0.040924806,0.054199636
0.040969484,0.24437184,0.040969484,-0.87978739,0.040969484,0.2,0.040969484,0.05419947
0.041014161,0.24618265,0.041014161,-0.87797658,0.041014161,0.2,0.041014161,0.054199315
0.041058838,0.24797868,0.041058838,-0.87618055,0.041058838,0.2,0.041058838,0.05419917
0.041103516,0.24976093,0.041103516,-0.8743983,0.041103516,0.2,0.041103516,0.054199035
0.041148193,0.25153031,0.041148193,-0.87262892,0.041148193,0.2,0.041148193,0.054198909
0.041192871,0.25328768,0.041192871,-0.87087155,0.041192871,0.2,0.041192871,0.054198792
0.041237548,0.25503382,0.041237548,-0.86912541,0.041237548,0.2,0.041237548,0.054198682
0.041282225,0.25676946,0.041282225,-0.86738977,0.041282225,0.2,0.041282225,0.054198579
0.041326903,0.2584953,0.041326903,-0.86566393,0.041326903,0.2,0.041326903,0.054198483
0.04137158,0.26021196,0.04137158,-0.86394727,0.04137158,0.2,0.04137158,0.054198393
0.041416261,0.26192003,0.041416261,-0.8622392,0.041416261,0.2,0.041416261,0.054198309
0.041460939,0.26362006,0.041460939,-0.86053917,0.041460939,0.2,0.041460939,0.054198231
0.041505616,0.26531256,0.041505616,-0.85884667,0.041505616,0.2,0.041505616,0.054198157
0.041550294,0.26699801,0.041550294,-0.85716122,0.041550294,0.2,0.041550294,0.054198088
0.041594971,0.26867686,0.041594971,-0.85548237,0.041594971,0.2,0.041594971,0.054198023
0.041639648,0.27034952,0.041639648,-0.85380971,0.041639648,0.2,0.041639648,0.054197962
0.041684326,0.27201637,0.041684326,-0.85214286,0.041684326,0.2,0.041684326,0.054197905
0.041729003,0.27367779,0.041729003,-0.85048144,0.041729003,0.2,0.041729003,0.054197852
0.041773681,0.2753341,0.041773681,-0.84882513,0.041773681,0.2,0.041773681,0.054197802
0.041818358,0.27698563,0.041818358,-0.8471736,0.041818358,0.2,0.041818358,0.054197755
0.041863035,0.27863267,0.041863035,-0.84552656,0.041863035,0.2,0.041863035,0.054197711
0.041907717,0.2802755,0.041907717,-0.84388373,0.041907717,0.2,0.041907717,0.05419767
0.041952394,0.28191437,0.041952394,-0.84224486,0.041952394,0.2,0.041952394,0.054197631
0.041997071,0.28354954,0.041997071,-0.84060969,0.041997071,0.2,0.041997071,0.054197595
0.042041749,0.28518122,0.042041749,-0.83897801,0.042041749,0.2,0.042041749,0.054197561
0.042086426,0.28680964,0.042086426,-0.83734959,0.042086426,0.2,0.042086426,0.054197529
0.042131104,0.28843498,0.042131104,-0.83572425,0.042131104,0.2,0.042131104,0.054197498
0.042175781,0.29005745,0.042175781,-0.83410178,0.042175781,0.2,0.042175781,0.05419747
0.042220458,0.2916772,0.042220458,-0.83248203,0.042220458,0.2,0.042220458,0.054197444
0.042265136,0.29329442,0.042265136,-0.83086482,0.042265136,0.2,0.042265136,0.054197419
0.042309813,0.29490924,0.042309813,-0.82924999,0.042309813,0.2,0.042309813,0.054197395
0.042354491,0.29652182,0.042354491,-0.82763741,0.042354491,0.2,0.042354491,0.054197373
0.042399172,0.29813229,0.042399172,-0.82602694,0.042399172,0.2,0.042399172,0.054197353
0.042443849,0.29974078,0.042443849,-0.82441845,0.042443849,0.2,0.042443849,0.054197333
0.042488527,0.30134741,0.042488527,-0.82281182,0.042488527,0.2,0.042488527,0.054197315
0.042533204,0.30295229,0.042533204,-0.82120694,0.042533204,0.2,0.042533204,0.054197298
0.042577881,0.30455553,0.042577881,-0.8196037,0.042577881,0.2,0.042577881,0.054197282
0.042622559,0.30615722,0.042622559,-0.81800201,0.042622559,0.2,0.042622559,0.054197266
0.042667236,0.30775746,0.042667236,-0.81640177,0.042667236,0.2,0.042667236,0.054197252
0.042711914,0.30935633,0.042711914,-0.8148029,0.042711914,0.2,0.042711914,0.054197239
0.042756591,0.31095393,0.042756591,-0.81320531,0.042756591,0.2,0.042756591,0.054197226
0.042801268,0.31255031,0.042801268,-0.81160892,0.042801268,0.2,0.042801268,0.054197214
0.042845946,0.31414556,0.042845946,-0.81001367,0.042845946,0.2,0.042845946,0.054197203
0.042890623,0.31573974,0.042890623,-0.80841949,0.042890623,0.2,0.042890623,0.054197193
0.042935304,0.31733293,0.042935304,-0.8068263,0.042935304,0.2,0.042935304,0.054197183
0.042979982,0.31892516,0.042979982,-0.80523407,0.042979982,0.2,0.042979982,0.054197174
0.043024659,0.32051652,0.043024659,-0.80364271,0.043024659,0.2,0.043024659,0.054197165
0.043069337,0.32210704,0.043069337,-0.80205219,0.043069337,0.2,0.043069337,0.054197157
0.043114014,0.32369677,0.043114014,-0.80046246,0.043114014,0.2,0.043114014,0.054197149
0.043158691,0.32528577,0.043158691,-0.79887346,0.043158691,0.2,0.043158691,0.054197142
0.043203369,0.32687408,0.043203369,-0.79728515,0.043203369,0.2,0.043203369,0.054197135
0.043248046,0.32846173,0.043248046,-0.7956975,0.043248046,0.2,0.043248046,0.054197129
0.043292724,0.33004877,0.043292724,-0.79411046,0.043292724,0.2,0.043292724,0.054197123
0.043337401,0.33163524,0.043337401,-0.79252399,0.043337401,0.2,0.043337401,0.054197117
0.043382078,0.33322116,0.043382078,-0.79093807,0.043382078,0.2,0.043382078,0.054197112
0.04342676,0.33480657,0.04342676,-0.78935266,0.04342676,0.2,0.04342676,0.054197107
0.043471437,0.33639151,0.043471437,-0.78776772,0.043471437,0.2,0.043471437,0.054197102
0.043516114,0.33797599,0.043516114,-0.78618324,0.043516114,0.2,0.043516114,0.054197098
0.043560792,0.33956005,0.043560792,-0.78459918,0.043560792,0.2,0.043560792,0.054197093
0.043605469,0.34114371,0.043605469,-0.78301552,0.043605469,0.2,0.043605469,0.054197089
0.043650147,0.34272699,0.043650147,-0.78143224,0.043650147,0.2,0.043650147,0.054197086
0.043694824,0.34430992,0.043694824,-0.77984931,0.043694824,0.2,0.043694824,0.054197082
0.043739501,0.34589252,0.043739501,-0.77826671,0.043739501,0.2,0.043739501,0.054197079
0.043784179,0.34747481,0.043784179,-0.77668442,0.043784179,0.2,0.043784179,0.054197076
0.043828856,0.3490568,0.043828856,-0.77510243,0.043828856,0.2,0.043828856,0.054197073
0.043873534,0.35063852,0.043873534,-0.77352071,0.043873534,0.2,0.043873534,0.05419707
0.043918215,0.35221998,0.043918215,-0.77193925,0.043918215,0.2,0.043918215,0.054197068
0.043962892,0.35380119,0.043962892,-0.77035804,0.043962892,0.2,0.043962892,0.054197065
0.04400757,0.35538217,0.04400757,-0.76877706,0.04400757,0.2,0.04400757,0.054197063
0.044052247,0.35696294,0.044052247,-0.76719629,0.044052247,0.2,0.044052247,0.054197061
0.044096924,0.3585435,0.044096924,-0.76561573,0.044096924,0.2,0.044096924,0.054197059
0.044141602,0.36012387,0.044141602,-0.76403536,0.044141602,0.2,0.044141602,0.054197057
0.044186279,0.36170407,0.044186279,-0.76245516,0.044186279,0.2,0.044186279,0.054197055
0.044230957,0.36328409,0.044230957,-0.76087514,0.044230957,0.2,0.044230957,0.054197054
0.044275634,0.36486395,0.044275634,-0.75929528,0.044275634,0.2,0.044275634,0.054197052
0.044320311,0.36644366,0.044320311,-0.75771557,0.044320311,0.2,0.044320311,0.054197051
0.044364989,0.36802324,0.044364989,-0.756136,0.044364989,0.2,0.044364989,0.054197049
0.044409666,0.36960267,0.044409666,-0.75455656,0.044409666,0.2,0.044409666,0.054197048
0.044454347,0.37118199,0.044454347,-0.75297724,0.044454347,0.2,0.044454347,0.054197047
0.044499025,0.37276119,0.044499025,-0.75139804,0.044499025,0.2,0.044499025,0.054197046
0.044543702,0.37434027,0.044543702,-0.74981896,0.044543702,0.2,0.044543702,0.054197045
0.04458838,0.37591925,0.04458838,-0.74823998,0.04458838,0.2,0.04458838,0.054197044
0.044633057,0.37749814,0.044633057,-0.74666109,0.044633057,0.2,0.044633057,0.054197043
0.044677734,0.37907693,0.044677734,-0.7450823,0.044677734,0.2,0.044677734,0.054197042
0.044722412,0.38065564,0.044722412,-0.74350359,0.044722412,0.2,0.044722412,0.054197041
0.044767089,0.38223426,0.044767089,-0.74192497,0.044767089,0.2,0.044767089,0.05419704
0.044811767,0.38381281,0.044811767,-0.74034642,0.044811767,0.2,0.044811767,0.054197039
0.044856444,0.38539129,0.044856444,-0.73876794,0.044856444,0.2,0.044856444,0.054197039
0.044901121,0.3869697,0.044901121,-0.73718953,0.044901121,0.2,0.044901121,0.054197038
0.044945803,0.38854804,0.044945803,-0.73561119,0.044945803,0.2,0.044945803,0.054197037
0.04499048,0.39012633,0.04499048,-0.7340329,0.04499048,0.2,0.04499048,0.054197037
0.045035157,0.39170456,0.045035157,-0.73245468,0.045035157,0.2,0.045035157,0.054197036
0.045079835,0.39328273,0.045079835,-0.7308765,0.045079835,0.2,0.045079835,0.054197036
0.045124512,0.39486086,0.045124512,-0.72929837,0.045124512,0.2,0.045124512,0.054197035
0.04516919,0.39643893,0.04516919,-0.7277203,0.04516919,0.2,0.04516919,0.054197035
0.045213867,0.39801697,0.045213867,-0.72614226,0.045213867,0.2,0.045213867,0.054197034
0.045258544,0.39959496,0.045258544,-0.72456427,0.045258544,0.2,0.045258544,0.054197034
0.045303222,0.40117291,0.045303222,-0.72298632,0.045303222,0.2,0.045303222,0.054197033
0.045347899,0.40275083,0.045347899,-0.7214084,0.045347899,0.2,0.045347899,0.054197033
0.045392577,0.40432871,0.045392577,-0.71983052,0.045392577,0.2,0.045392577,0.054197033
0.045437254,0.40590656,0.045437254,-0.71825267,0.045437254,0.2,0.045437254,0.054197032
0.045481935,0.40748438,0.045481935,-0.71667485,0.045481935,0.2,0.045481935,0.054197032
0.045526613,0.40906217,0.045526613,-0.71509706,0.045526613,0.2,0.045526613,0.054197032
0.04557129,0.41063994,0.04557129,-0.7135193,0.04557129,0.2,0.04557129,0.054197032
0.045615967,0.41221767,0.045615967,-0.71194156,0.045615967,0.2,0.045615967,0.054197031
0.045660645,0.41379539,0.045660645,-0.71036384,0.045660645,0.2,0.045660645,0.054197031
0.045705322,0.41537308,0.045705322,-0.70878615,0.045705322,0.2,0.045705322,0.054197031
0.04575,0.41695075,0.04575,-0.70720848,0.04575,0.2,0.04575,0.054197031
0.045794677,0.4185284,0.045794677,-0.70563083,0.045794677,0.2,0.045794677,0.05419703
0.045839354,0.42010603,0.045839354,-0.7040532,0.045839354,0.2,0.045839354,0.05419703
0.045884032,0.42168364,0.045884032,-0.70247559,0.045884032,0.2,0.045884032,0.05419703
0.045928709,0.42326124,0.045928709,-0.70089799,0.045928709,0.2,0.045928709,0.05419703
0.04597339,0.42483882,0.04597339,-0.69932041,0.04597339,0.2,0.04597339,0.05419703
0.046018068,0.42641638,0.046018068,-0.69774285,0.046018068,0.2,0.046018068,0.05419703
0.046062745,0.42799394,0.046062745,-0.69616529,0.046062745,0.2,0.046062745,0.054197029
0.046107423,0.42957148,0.046107423,-0.69458776,0.046107423,0.2,0.046107423,0.054197029
0.0461521,0.431149,0.0461521,-0.69301023,0.0461521,0.2,0.0461521,0.054197029
0.046196777,0.43272652,0.046196777,-0.69143271,0.046196777,0.2,0.046196777,0.054197029
0.046241455,0.43430402,0.046241455,-0.68985521,0.046241455,0.2,0.046241455,0.054197029
0.046286132,0.43588152,0.046286132,-0.68827771,0.046286132,0.2,0.046286132,0.054197029
0.04633081,0.437459,0.04633081,-0.68670023,0.04633081,0.2,0.04633081,0.054197029
0.046375487,0.43903648,0.046375487,-0.68512275,0.046375487,0.2,0.046375487,0.054197029
0.046420164,0.44061394,0.046420164,-0.68354529,0.046420164,0.2,0.046420164,0.054197029
0.046464846,0.4421914,0.046464846,-0.68196783,0.046464846,0.2,0.046464846,0.054197029
0.046509523,0.44376885,0.046509523,-0.68039038,0.046509523,0.2,0.046509523,0.054197028
